wmc,dit,cbo,rfc,ca,ce,npm,loc,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2,4,13,12,0,13,2,43,0.9285714290000001,0.625,1,1,20.5,1,0.5,0
2,3,14,12,0,14,2,41,0.857142857,0.625,1,1,19.5,3,1.5,0
2,4,22,21,0,22,2,92,0.9285714290000001,0.625,1,1,44.0,1,0.5,0
5,8,15,17,3,12,4,71,0.916666667,0.75,4,4,12.6,3,1.4,0
2,2,11,13,0,11,2,64,0.8,0.666666667,1,1,30.0,3,1.5,0
2,3,10,15,0,10,2,63,0.857142857,0.625,1,1,30.5,3,1.5,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
4,5,12,15,2,10,3,58,0.959183673,0.5555555560000001,2,4,12.75,1,0.5,0
7,3,11,28,2,9,4,195,0.736842105,0.666666667,1,2,26.14285714,3,1.0,1
6,4,21,29,0,21,2,136,0.826086957,0.6,2,4,21.0,1,0.6667,0
4,6,9,14,0,9,1,49,0.923076923,0.5555555560000001,2,2,10.5,1,0.5,0
2,4,24,22,0,24,2,80,0.9285714290000001,0.625,1,1,38.5,1,0.5,0
2,4,7,6,0,7,2,17,0.9285714290000001,0.625,1,1,7.5,1,0.5,0
2,3,13,11,0,13,2,56,0.857142857,0.625,1,1,27.0,5,2.5,0
2,3,23,17,0,23,2,163,0.857142857,0.625,1,1,79.5,5,2.5,0
6,6,16,26,3,13,5,176,0.923076923,0.7333333329999999,2,4,27.83333333,1,0.6667,0
0,1,1,0,1,0,0,11,0.0,0.0,0,0,0.0,0,0.0,0
2,3,16,16,0,16,2,105,0.857142857,0.625,1,1,50.0,6,3.0,0
4,5,19,28,1,18,3,150,0.9285714290000001,0.5555555560000001,2,2,35.5,1,0.5,0
4,1,6,5,5,1,3,29,0.0,0.666666667,0,0,5.5,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
4,6,10,14,0,10,1,49,0.923076923,0.5555555560000001,2,2,10.5,1,0.5,0
6,5,33,42,0,33,2,230,0.833333333,0.6,3,4,36.33333333,1,0.6667,2
2,5,4,6,1,3,1,9,0.979166667,1.0,0,0,3.5,1,0.5,0
4,5,12,30,0,12,2,357,0.942857143,0.46666666700000003,1,1,86.0,1,0.5,0
2,3,30,25,0,30,2,160,0.857142857,0.625,1,1,77.0,8,4.0,0
5,5,11,16,0,11,2,54,0.869565217,0.5,3,3,9.2,1,0.6,0
2,3,8,10,0,8,2,39,0.857142857,0.625,1,1,18.5,3,1.5,0
2,3,25,23,0,25,2,152,0.857142857,0.625,1,1,73.5,10,5.0,0
7,8,15,20,0,15,3,62,0.8611111109999999,0.333333333,4,6,7.428571429,1,0.7143,0
2,3,24,21,0,24,2,126,0.857142857,0.625,1,1,60.0,5,2.5,0
4,5,16,19,1,15,3,79,0.933333333,0.5555555560000001,3,3,18.0,1,0.5,0
2,6,3,4,0,3,1,9,0.978723404,0.625,2,2,3.5,1,0.5,0
5,1,12,18,0,12,4,173,0.0,0.3,0,0,32.6,4,3.2,0
2,1,9,11,1,8,2,40,0.0,0.625,0,0,19.0,1,0.5,0
2,3,16,21,0,16,2,123,0.857142857,0.625,1,1,59.0,8,4.0,0
2,3,11,9,0,11,2,28,0.857142857,0.625,1,1,13.0,2,1.0,0
2,4,20,26,0,20,2,131,0.9722222220000001,0.666666667,3,3,63.0,1,0.5,0
6,7,10,14,1,9,4,46,0.8857142859999999,0.7,5,5,6.166666667,1,0.6667,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
7,5,24,42,3,21,6,248,0.903846154,0.7777777779999999,2,4,33.85714286,1,0.7143,0
2,4,3,8,0,3,2,30,0.944444444,0.75,1,1,13.5,2,1.0,1
1,5,9,2,8,1,1,4,1.0,1.0,0,0,3.0,0,0.0,0
2,4,23,28,0,23,2,123,0.9285714290000001,0.625,1,1,60.5,1,0.5,0
2,4,7,16,0,7,2,55,0.8888888890000001,0.6,1,1,26.5,3,1.5,1
2,4,20,27,0,20,2,159,0.9722222220000001,0.666666667,3,3,77.0,5,2.5,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
2,4,26,28,0,26,2,183,0.9285714290000001,0.625,1,1,87.5,1,0.5,0
2,3,11,16,0,11,2,98,0.857142857,0.625,1,1,46.5,6,3.0,0
2,2,7,11,0,7,2,45,0.8,0.666666667,1,1,20.5,3,1.5,0
5,5,41,74,3,38,3,853,0.94,0.45,2,4,168.4,1,0.6,1
8,1,10,90,5,5,6,415,0.0,0.5,0,0,50.625,2,1.5,0
6,4,29,23,13,16,2,83,0.826086957,0.6,1,3,12.5,1,0.6667,0
2,3,21,16,0,21,2,49,0.857142857,0.625,1,1,23.5,1,0.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
3,4,9,36,2,7,2,154,0.95,0.75,0,0,49.33333333,5,1.6667,1
8,5,22,29,0,22,3,129,0.7692307690000001,0.666666667,3,4,14.625,1,0.75,0
2,3,13,12,0,13,2,42,0.857142857,0.625,1,1,20.0,1,0.5,0
6,5,29,43,4,25,5,339,0.9215686270000001,0.52,2,4,54.83333333,1,0.6667,2
3,3,10,38,0,10,2,229,0.933333333,0.75,0,0,73.66666667,6,2.0,0
3,1,22,42,0,22,2,156,0.0,0.75,0,0,50.0,5,1.6667,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
6,5,22,30,0,22,2,156,0.833333333,0.6,3,4,24.33333333,1,0.6667,0
5,5,4,8,0,4,1,19,0.918367347,0.7,2,2,2.8,1,0.8,0
6,4,16,21,0,16,2,76,0.826086957,0.6,2,4,11.16666667,1,0.6667,0
2,2,11,9,0,11,2,29,0.8,0.666666667,1,1,13.5,1,0.5,0
2,3,12,16,0,12,2,67,0.857142857,0.625,1,1,31.5,1,0.5,0
2,3,18,16,0,18,2,91,0.857142857,0.625,1,1,43.5,1,0.5,0
6,4,23,25,0,23,2,141,0.826086957,0.6,2,4,21.5,1,0.6667,0
2,1,19,20,7,12,2,131,0.0,0.583333333,0,0,62.5,1,0.5,0
2,4,23,20,0,23,2,116,0.9285714290000001,0.625,1,1,55.5,1,0.5,0
2,3,14,13,0,14,2,64,0.857142857,0.625,1,1,30.0,1,0.5,0
5,5,23,33,1,22,4,172,0.8888888890000001,0.666666667,2,2,32.6,1,0.6,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
2,4,18,16,0,18,2,118,0.9285714290000001,0.625,1,1,56.0,1,0.5,0
9,3,17,33,3,14,7,159,0.666666667,0.45833333299999995,1,2,16.33333333,3,1.0,1
1,1,5,1,2,3,1,1,0.0,1.0,0,0,0.0,1,1.0,0
2,4,34,43,0,34,2,755,0.9285714290000001,0.625,1,1,373.0,1,0.5,0
7,5,21,29,0,21,3,178,0.8,0.4,4,6,23.71428571,6,1.4286,0
2,3,7,8,0,7,2,36,0.857142857,0.625,1,1,17.0,6,3.0,0
2,4,27,27,0,27,2,101,0.9285714290000001,0.625,1,1,49.0,1,0.5,0
11,1,18,11,13,5,11,11,0.0,0.383838384,0,0,0.0,1,1.0,7
2,4,14,13,0,14,2,98,0.9285714290000001,0.625,1,1,46.5,1,0.5,0
2,3,10,15,0,10,2,63,0.857142857,0.625,1,1,30.5,3,1.5,0
2,3,39,33,0,39,2,184,0.857142857,0.625,1,1,89.5,1,0.5,0
2,1,4,2,3,1,2,2,0.0,0.833333333,0,0,0.0,1,1.0,0
8,5,24,35,4,20,5,167,0.886792453,0.535714286,2,7,19.5,1,0.75,0
4,5,19,21,1,18,3,76,0.9285714290000001,0.5555555560000001,2,2,17.25,1,0.5,2
2,3,13,15,0,13,2,48,0.857142857,0.625,1,1,22.5,1,0.5,0
2,4,28,24,0,28,2,148,0.9285714290000001,0.625,1,1,72.5,1,0.5,0
2,3,5,6,0,5,2,19,0.857142857,0.625,1,1,8.0,1,0.5,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
3,2,57,5,50,7,3,16,0.666666667,0.666666667,1,1,4.333333333,1,0.6667,0
2,4,24,22,0,24,2,93,0.9285714290000001,0.625,1,1,45.0,1,0.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
2,3,12,13,0,12,2,47,0.857142857,0.625,1,1,22.0,2,1.0,0
4,6,16,19,1,15,3,67,0.935483871,0.5555555560000001,3,3,15.0,1,0.5,0
7,5,15,22,0,15,2,92,0.807692308,0.666666667,2,4,11.71428571,1,0.7143,0
2,3,10,12,0,10,2,60,0.857142857,0.625,1,1,28.0,1,0.5,0
6,5,15,24,0,15,2,91,0.84,0.6,3,5,13.66666667,1,0.6667,0
2,4,18,26,0,18,2,97,0.9722222220000001,0.666666667,3,3,47.0,3,1.5,0
2,4,5,5,0,5,2,12,0.9722222220000001,0.666666667,2,2,5.0,1,0.5,0
2,4,20,22,0,20,2,98,0.8888888890000001,0.6,1,1,48.0,9,4.5,0
2,3,14,14,0,14,2,63,0.857142857,0.625,1,1,30.0,1,0.5,0
2,3,7,7,0,7,2,30,0.857142857,0.625,1,1,14.0,3,1.5,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
3,4,10,27,0,10,2,92,0.9285714290000001,0.625,1,1,29.0,1,0.3333,0
3,4,21,25,0,21,2,98,0.9722222220000001,0.666666667,3,3,31.0,1,0.3333,0
2,3,23,26,0,23,2,120,0.857142857,0.625,1,1,59.0,1,0.5,0
2,4,23,19,0,23,2,74,0.9285714290000001,0.625,1,1,35.5,1,0.5,0
6,5,23,28,0,23,2,142,0.857142857,0.6,3,5,21.66666667,1,0.6667,0
5,5,10,14,0,10,2,46,0.869565217,0.5,3,3,7.6,1,0.6,0
7,5,19,38,0,19,3,156,0.8684210529999999,0.380952381,1,2,20.57142857,3,1.2857,0
2,4,8,5,0,8,2,10,0.9285714290000001,0.625,1,1,4.0,1,0.5,0
2,4,22,23,0,22,2,130,0.9285714290000001,0.625,2,2,62.5,1,0.5,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
2,4,11,7,0,11,2,62,0.8888888890000001,0.6,1,1,30.0,1,0.5,0
5,5,15,25,0,15,2,277,0.9189189190000001,0.39285714299999996,2,3,53.0,1,0.6,0
2,4,15,15,0,15,2,90,0.9285714290000001,0.625,1,1,42.5,1,0.5,0
9,4,33,66,0,33,2,1339,0.65,0.6527777779999999,1,1,147.0,1,0.7778,0
2,5,1,3,0,1,1,7,0.9736842109999999,1.0,1,1,2.5,1,0.5,0
7,5,21,30,0,21,3,181,0.8,0.4,4,6,24.14285714,6,1.4286,0
4,2,8,11,3,5,1,23,0.571428571,0.55,1,2,4.75,1,0.75,0
2,1,9,11,1,8,2,40,0.0,0.625,0,0,19.0,1,0.5,0
3,5,14,30,2,12,2,109,0.979166667,0.666666667,0,0,34.66666667,1,0.3333,0
2,3,25,20,0,25,2,117,0.857142857,0.625,1,1,57.0,6,3.0,0
2,4,18,13,0,18,2,75,0.9285714290000001,0.625,1,1,36.5,1,0.5,0
2,4,33,34,0,33,2,304,0.9285714290000001,0.625,1,1,148.5,1,0.5,1
2,4,11,11,0,11,2,41,0.8888888890000001,0.6,1,1,19.5,4,2.0,0
2,3,15,14,0,15,2,65,0.857142857,0.625,1,1,31.0,1,0.5,0
2,4,23,26,0,23,2,181,0.9285714290000001,0.625,1,1,87.0,1,0.5,0
8,8,24,33,0,24,3,186,0.837837838,0.37142857100000004,6,8,21.5,5,1.25,0
4,5,12,16,1,11,3,61,0.933333333,0.5555555560000001,3,3,13.5,1,0.5,0
2,4,16,17,0,16,2,74,0.9285714290000001,0.625,1,1,35.5,1,0.5,0
1,1,5,1,1,4,1,1,0.0,1.0,0,0,0.0,1,1.0,0
2,3,19,23,0,19,2,131,0.857142857,0.625,1,1,62.5,1,0.5,0
6,5,19,26,0,19,3,113,0.833333333,0.533333333,3,3,17.0,4,1.1667,0
2,3,13,11,0,13,2,42,0.857142857,0.625,1,1,20.0,2,1.0,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
5,1,27,26,1,26,5,129,0.0,0.72,0,0,24.8,1,0.8,0
6,6,9,16,2,7,4,93,0.857142857,0.6,2,2,13.83333333,2,0.8333,0
2,4,19,17,0,19,2,71,0.9285714290000001,0.625,1,1,34.0,1,0.5,0
5,7,9,12,1,8,3,41,0.9117647059999999,0.625,5,5,6.6,1,0.6,0
2,1,9,4,1,8,2,24,0.0,0.6,0,0,10.0,1,0.5,0
4,5,17,28,1,16,3,111,0.9259259259999999,0.5555555560000001,2,2,26.0,1,0.5,0
2,4,6,6,0,6,2,16,0.9722222220000001,0.666666667,2,2,7.0,1,0.5,0
2,7,30,5,24,6,1,12,0.967741935,0.75,2,2,5.0,1,0.5,0
2,4,2,6,1,1,1,22,0.961538462,1.0,1,1,9.5,2,1.0,0
6,5,17,23,0,17,2,95,0.833333333,0.6,3,4,14.16666667,1,0.6667,0
2,3,27,28,0,27,2,133,0.857142857,0.625,1,1,64.5,10,5.0,0
6,4,24,35,0,24,2,227,0.826086957,0.6,2,4,35.83333333,1,0.6667,0
2,4,22,20,0,22,2,73,0.9285714290000001,0.625,1,1,35.0,1,0.5,0
2,4,32,26,0,32,2,238,0.9285714290000001,0.625,1,1,115.5,1,0.5,0
2,4,22,20,0,22,2,72,0.9285714290000001,0.625,1,1,34.5,1,0.5,0
2,3,12,17,0,12,2,87,0.857142857,0.625,1,1,41.5,6,3.0,0
2,3,13,17,0,13,2,88,0.857142857,0.625,1,1,42.0,9,4.5,0
5,5,11,19,1,10,4,86,0.94,0.5625,2,4,15.6,1,0.6,0
11,3,25,60,0,25,8,1492,0.666666667,0.314285714,0,0,133.0909091,8,3.0909,0
2,4,14,16,0,14,2,60,0.9285714290000001,0.625,1,1,28.5,1,0.5,0
2,4,18,23,0,18,2,82,0.9722222220000001,0.666666667,3,3,39.0,1,0.5,1
7,5,20,25,0,20,2,112,0.807692308,0.666666667,2,4,14.57142857,1,0.7143,0
4,5,2,9,0,2,2,37,0.92,1.0,2,2,7.5,1,0.5,0
2,3,17,18,0,17,2,71,0.857142857,0.625,2,2,34.0,1,0.5,0
2,4,27,25,0,27,2,145,0.9285714290000001,0.625,1,1,70.0,1,0.5,0
13,1,35,54,11,24,8,359,0.0,0.223776224,0,0,26.30769231,4,1.1538,0
7,5,27,28,1,26,3,116,0.8,0.4,3,5,15.14285714,1,0.7143,0
2,1,9,14,1,8,2,47,0.0,0.625,0,0,22.5,1,0.5,0
4,2,12,10,4,8,3,37,0.666666667,0.666666667,1,1,7.75,1,0.5,0
5,1,9,8,1,8,5,20,0.0,0.72,0,0,3.0,1,0.8,0
6,4,17,24,0,17,2,118,0.826086957,0.6,2,4,17.83333333,1,0.6667,0
8,5,25,39,2,23,7,202,0.818181818,0.607142857,3,4,23.875,1,0.75,0
2,3,18,22,0,18,2,89,0.857142857,0.625,1,1,43.5,3,1.5,0
6,4,17,20,0,17,2,111,0.826086957,0.6,2,4,16.5,1,0.6667,0
2,3,24,21,0,24,2,105,0.857142857,0.625,1,1,50.0,4,2.0,0
3,4,21,25,0,21,2,98,0.9722222220000001,0.666666667,3,3,31.0,1,0.3333,0
2,4,31,32,0,31,2,205,0.9722222220000001,0.666666667,2,2,99.5,8,4.0,0
2,3,10,9,0,10,2,84,0.857142857,0.625,1,1,41.0,1,0.5,0
3,4,20,13,12,8,2,40,0.9459459459999999,0.5555555560000001,2,2,12.0,1,0.6667,0
2,4,18,17,0,18,2,56,0.9285714290000001,0.625,1,1,26.5,1,0.5,0
6,5,16,20,0,16,2,107,0.857142857,0.6,3,6,16.0,1,0.6667,0
5,4,14,18,0,14,2,70,0.8636363640000001,0.5,2,3,12.4,1,0.6,0
2,3,17,23,0,17,2,128,0.857142857,0.625,1,1,61.5,5,2.5,0
2,3,9,7,0,9,2,22,0.857142857,0.583333333,1,1,10.0,1,0.5,0
7,5,20,40,0,20,3,351,0.8684210529999999,0.41666666700000005,2,3,48.0,3,1.1429,0
4,6,20,50,0,20,3,216,0.921052632,0.428571429,2,2,52.25,4,2.0,0
20,1,57,106,19,38,17,810,0.0,0.148325359,0,0,39.25,6,3.0,0
6,5,18,23,0,18,2,96,0.833333333,0.6,3,4,14.33333333,1,0.6667,0
2,4,25,27,0,25,2,160,0.9285714290000001,0.625,1,1,79.0,1,0.5,0
4,6,16,20,1,15,3,75,0.935483871,0.5555555560000001,3,3,17.0,1,0.5,0
4,2,12,9,7,5,1,20,0.571428571,0.55,1,2,4.0,1,0.75,0
2,3,6,5,0,6,2,17,0.857142857,0.625,1,1,7.5,1,0.5,0
2,4,30,29,0,30,2,643,0.9285714290000001,0.625,1,1,317.5,1,0.5,0
2,4,13,9,0,13,2,30,0.8888888890000001,0.6,1,1,14.0,1,0.5,0
2,3,20,23,0,20,2,86,0.857142857,0.625,1,1,41.5,1,0.5,0
2,4,13,13,0,13,2,72,0.9285714290000001,0.625,1,1,34.0,1,0.5,0
5,5,25,25,4,21,1,103,0.913043478,0.7,1,2,19.2,6,1.8,0
2,4,25,29,0,25,2,222,0.9285714290000001,0.625,1,1,107.5,1,0.5,0
6,8,10,15,0,10,2,49,0.8857142859999999,0.46666666700000003,4,6,6.666666667,1,0.6667,0
12,4,46,101,4,42,8,818,0.7142857140000001,0.509090909,1,1,66.5,16,2.25,0
2,3,11,19,0,11,2,78,0.857142857,0.625,1,1,38.0,4,2.0,0
2,5,13,10,0,13,2,32,0.9375,0.6,1,1,15.0,1,0.5,0
2,1,9,2,7,2,2,2,0.0,1.0,0,0,0.0,1,1.0,0
6,5,18,22,0,18,2,96,0.833333333,0.6,3,4,14.33333333,1,0.6667,0
3,1,12,36,2,10,2,173,0.0,0.6,0,0,56.0,1,0.3333,0
4,5,11,16,1,10,3,71,0.959183673,0.5555555560000001,2,4,16.0,1,0.5,0
2,3,20,12,0,20,2,73,0.857142857,0.625,1,1,35.5,1,0.5,0
2,4,14,13,0,14,2,69,0.9285714290000001,0.625,1,1,32.5,1,0.5,0
4,6,16,16,4,12,3,64,0.935483871,0.5555555560000001,3,3,14.25,1,0.5,0
2,3,16,16,0,16,2,77,0.857142857,0.625,1,1,37.0,6,3.0,0
2,1,8,27,2,6,1,124,0.0,0.5,0,0,60.0,4,2.0,0
7,5,19,24,0,19,2,104,0.807692308,0.666666667,2,4,13.42857143,1,0.7143,0
4,6,10,14,0,10,1,49,0.923076923,0.5555555560000001,2,2,10.5,1,0.5,0
2,3,27,26,0,27,2,127,0.857142857,0.625,1,1,61.5,8,4.0,0
2,3,15,17,0,15,2,121,0.857142857,0.625,2,2,58.0,1,0.5,0
2,3,15,11,0,15,2,40,0.857142857,0.625,1,1,19.0,2,1.0,0
6,4,25,30,0,25,2,188,0.826086957,0.6,2,4,29.33333333,1,0.6667,0
2,4,6,6,0,6,2,16,0.8888888890000001,0.6,1,1,7.0,1,0.5,0
4,5,3,9,1,2,1,32,0.92,1.0,2,2,6.25,1,0.5,0
7,8,21,37,0,21,2,160,0.8611111109999999,0.5555555560000001,5,7,21.42857143,1,0.7143,0
2,5,25,29,0,25,2,116,0.9375,0.6,1,1,56.5,1,0.5,2
2,3,13,12,0,13,2,45,0.857142857,0.625,1,1,21.0,1,0.5,0
4,5,12,17,1,11,3,61,0.9285714290000001,0.5555555560000001,2,2,13.5,1,0.5,0
5,5,20,34,0,20,1,181,0.913043478,0.7,2,3,34.0,6,1.8,0
7,5,27,39,2,25,4,188,0.903846154,0.5,2,7,25.28571429,1,0.7143,0
0,1,647,0,647,0,0,368,0.0,0.0,0,0,0.0,0,0.0,15
3,4,19,22,0,19,2,114,0.9285714290000001,0.625,1,1,36.0,2,0.6667,0
6,4,11,15,1,10,2,55,0.826086957,0.6,2,4,7.666666667,1,0.6667,0
4,5,13,20,1,12,3,91,0.959183673,0.5555555560000001,2,4,20.75,1,0.5,0
6,3,7,12,2,5,3,41,0.846153846,0.7,1,1,5.5,1,0.6667,0
6,6,17,29,1,16,5,129,0.8787878790000001,0.55,3,3,20.0,1,0.6667,0
7,5,17,22,0,17,2,87,0.807692308,0.666666667,2,4,11.0,1,0.7143,1
2,4,11,13,0,11,2,47,0.8888888890000001,0.625,2,2,22.0,2,1.0,0
2,3,22,22,0,22,2,73,0.857142857,0.625,1,1,35.0,3,1.5,0
2,3,8,12,0,8,2,44,0.857142857,0.625,1,1,20.5,3,1.5,0
2,3,10,10,0,10,2,41,0.857142857,0.625,1,1,19.5,1,0.5,0
4,5,1,9,0,1,4,45,0.869565217,1.0,1,1,9.75,2,1.25,0
2,4,28,34,0,28,2,296,0.9285714290000001,0.625,1,1,145.0,1,0.5,0
2,3,10,8,0,10,2,29,0.857142857,0.625,1,1,13.5,1,0.5,0
9,5,32,80,2,30,5,442,0.8292682929999999,0.238636364,3,6,47.33333333,8,2.3333,0
4,2,8,9,3,5,1,20,0.571428571,0.55,1,2,4.0,1,0.75,0
2,4,29,27,0,29,2,211,0.9285714290000001,0.625,1,1,102.0,1,0.5,0
7,5,24,34,0,24,3,131,0.8,0.611111111,3,4,17.14285714,2,0.8571,0
2,4,15,18,0,15,2,60,0.9722222220000001,0.666666667,3,3,28.5,3,1.5,0
2,4,20,26,0,20,2,131,0.9722222220000001,0.666666667,3,3,63.0,1,0.5,0
4,2,8,14,1,7,1,43,0.571428571,0.55,1,2,9.75,1,0.75,1
3,3,31,58,0,31,2,376,0.75,0.46666666700000003,1,1,123.66666670000001,2,1.0,0
2,3,27,21,0,27,2,146,0.857142857,0.625,1,1,69.5,1,0.5,0
2,4,30,26,0,30,2,136,0.9285714290000001,0.625,1,1,65.5,1,0.5,0
7,7,11,16,1,10,5,55,0.8611111109999999,0.75,5,5,6.428571429,1,0.7143,0
2,4,26,21,0,26,2,102,0.9285714290000001,0.625,1,1,49.0,1,0.5,0
2,3,9,8,0,9,2,29,0.857142857,0.625,1,1,13.5,2,1.0,0
4,6,9,14,0,9,1,49,0.923076923,0.5555555560000001,2,2,10.5,1,0.5,0
4,5,28,49,3,25,3,334,0.931034483,0.5555555560000001,2,2,80.75,1,0.5,2
4,5,19,38,1,18,3,195,0.959183673,0.5555555560000001,2,4,46.75,1,0.5,3
2,4,15,11,0,15,2,75,0.9285714290000001,0.625,1,2,36.5,1,0.5,0
2,3,16,20,0,16,2,112,0.857142857,0.625,1,1,53.5,8,4.0,0
7,4,15,22,0,15,2,92,0.791666667,0.666666667,2,4,11.71428571,1,0.7143,0
5,2,30,73,1,29,2,455,0.4,0.5,1,1,88.2,4,1.4,0
3,3,18,20,4,14,3,75,0.8888888890000001,0.611111111,1,1,23.66666667,1,0.3333,0
0,1,3,0,3,0,0,11,0.0,0.0,0,0,0.0,0,0.0,1
5,2,21,32,3,18,4,137,0.8,0.32,1,1,26.4,4,1.4,0
11,6,3,16,1,2,2,53,0.8615384620000001,1.0,3,4,3.545454545,1,0.8182,0
2,1,15,11,7,8,2,29,0.0,0.625,0,0,13.5,1,0.5,0
6,5,24,31,0,24,2,135,0.833333333,0.6,3,4,20.66666667,1,0.6667,0
2,3,5,7,0,5,2,22,0.857142857,0.625,1,1,10.0,1,0.5,0
2,1,16,9,8,8,2,51,0.0,0.583333333,0,0,23.0,1,0.5,0
2,3,6,9,0,6,2,27,0.857142857,0.625,1,1,12.5,1,0.5,0
2,3,20,11,0,20,2,30,0.857142857,0.625,1,1,14.0,1,0.5,0
3,4,37,21,16,21,2,86,0.9259259259999999,0.46666666700000003,1,1,27.0,2,1.0,0
2,4,16,15,0,16,2,96,0.9285714290000001,0.625,1,1,45.0,4,2.0,0
2,3,13,12,0,13,2,64,0.857142857,0.625,1,1,30.0,4,2.0,0
3,5,1,4,0,1,1,10,0.904761905,1.0,1,1,2.333333333,1,0.6667,0
4,5,18,20,1,17,3,76,0.931034483,0.5555555560000001,2,2,17.25,1,0.5,0
4,5,13,20,1,12,3,91,0.959183673,0.5555555560000001,2,4,20.75,1,0.5,0
2,4,13,13,0,13,2,47,0.9285714290000001,0.625,1,1,22.0,1,0.5,0
9,2,41,80,4,37,2,401,0.695652174,0.238636364,1,1,43.22222222,5,1.2222,0
2,3,28,38,0,28,2,169,0.857142857,0.625,1,1,82.0,1,0.5,0
5,6,11,24,1,10,3,172,0.8888888890000001,0.4375,2,2,32.6,2,0.8,0
6,5,15,19,0,15,2,69,0.833333333,0.6,3,4,10.0,1,0.6667,0
2,3,14,21,0,14,2,107,0.857142857,0.625,1,1,51.0,6,3.0,0
4,5,20,26,1,19,3,100,0.9285714290000001,0.5555555560000001,2,2,23.25,1,0.5,0
6,5,21,29,0,21,3,141,0.833333333,0.36,3,4,21.5,4,1.1667,0
2,3,22,28,0,22,2,277,0.857142857,0.625,1,1,133.5,1,0.5,0
2,4,13,12,0,13,2,121,0.9285714290000001,0.625,1,1,58.5,1,0.5,0
2,3,11,12,0,11,2,42,0.857142857,0.625,1,1,19.5,1,0.5,0
2,4,21,35,0,21,2,150,0.9285714290000001,0.625,1,1,73.0,1,0.5,1
2,4,23,20,0,23,2,92,0.9285714290000001,0.625,1,1,44.0,1,0.5,0
2,4,19,18,0,19,2,83,0.9285714290000001,0.625,1,1,40.5,1,0.5,1
2,4,11,12,0,11,2,45,0.8888888890000001,0.625,2,2,21.0,2,1.0,0
4,2,12,9,7,5,1,20,0.571428571,0.55,1,2,4.0,1,0.75,0
2,3,8,12,0,8,2,44,0.857142857,0.625,1,1,20.5,3,1.5,0
2,4,31,27,0,31,2,139,0.9285714290000001,0.625,1,1,67.0,1,0.5,0
2,3,11,9,0,11,2,35,0.857142857,0.625,1,1,16.5,4,2.0,0
2,3,28,28,0,28,2,133,0.857142857,0.625,1,1,64.5,10,5.0,0
8,6,23,39,8,15,7,176,0.8888888890000001,0.80952381,2,6,20.625,1,0.75,0
6,7,10,15,0,10,2,49,0.882352941,0.46666666700000003,4,6,6.666666667,1,0.6667,0
2,4,12,13,0,12,2,56,0.9285714290000001,0.625,1,1,26.5,3,1.5,0
2,3,20,20,0,20,2,89,0.857142857,0.625,1,1,42.5,4,2.0,0
2,3,17,19,0,17,2,73,0.857142857,0.625,1,1,35.0,1,0.5,0
2,1,25,4,17,8,2,15,0.0,0.6,0,0,6.0,1,0.5,0
3,6,3,8,1,2,2,29,0.9795918370000001,1.0,3,4,7.666666667,1,0.3333,0
2,3,18,24,0,18,2,104,0.857142857,0.625,1,1,50.0,6,3.0,0
6,5,22,25,0,22,2,87,0.84,0.6,2,4,13.0,1,0.6667,0
2,3,12,17,0,12,2,74,0.857142857,0.625,1,1,35.5,1,0.5,0
8,3,41,42,6,35,2,192,0.46153846200000004,0.40625,1,1,22.875,8,1.75,0
7,5,21,30,0,21,3,181,0.8,0.4,4,6,24.14285714,6,1.4286,0
2,1,19,25,7,12,2,183,0.0,0.583333333,0,0,88.5,1,0.5,0
7,5,16,35,5,11,6,140,0.903846154,0.7777777779999999,2,6,18.57142857,1,0.7143,0
4,4,16,44,0,16,2,339,0.92,0.375,0,0,83.0,1,0.5,0
2,4,21,20,0,21,2,80,0.9285714290000001,0.625,1,1,38.5,1,0.5,0
7,7,11,16,1,10,5,59,0.8611111109999999,0.75,5,5,7.0,1,0.7143,0
2,3,12,14,0,12,2,70,0.857142857,0.625,1,1,33.0,1,0.5,0
0,1,3,0,3,0,0,72,0.0,0.0,0,0,0.0,0,0.0,0
22,1,28,22,26,2,22,22,0.0,0.46363636399999997,0,0,0.0,1,1.0,3
2,1,4,2,2,2,2,2,0.0,0.666666667,0,0,0.0,1,1.0,0
