wmc,dit,cbo,rfc,ca,ce,npm,loc,dam,cam,amc,max_cc,avg_cc,bug
14,1,20,51,2,18,2,271,0.28571428600000004,0.256410256,17.85714286,2,0.9286,0
2,2,8,10,0,8,2,36,0.0,0.666666667,17.0,3,1.5,0
2,3,8,9,0,8,2,32,0.0,0.6,15.0,2,1.0,0
3,3,14,30,0,14,2,217,0.25,0.583333333,70.0,1,0.3333,1
6,6,20,30,0,20,1,123,0.0,0.6,18.83333333,1,0.6667,0
2,3,13,7,0,13,2,37,0.0,0.6,17.5,1,0.5,0
6,5,13,19,0,13,2,76,0.0,0.6,11.16666667,1,0.6667,0
3,5,13,36,0,13,1,397,0.1,0.666666667,128.0,1,0.3333,1
3,1,0,13,0,0,1,42,0.0,0.666666667,13.0,1,0.6667,0
8,4,17,25,1,16,5,166,0.25,0.47619047600000003,18.75,4,1.375,0
1,1,0,2,0,0,1,4,0.0,1.0,3.0,0,0.0,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
2,4,18,26,0,18,2,248,0.0,0.625,123.0,1,0.5,0
5,5,14,21,0,14,1,76,0.0,0.4375,13.6,3,1.0,0
5,5,7,12,0,7,2,50,0.0,0.5,8.4,1,0.6,0
7,4,15,30,1,14,5,161,0.0,0.611111111,21.42857143,2,0.8571,0
5,5,10,14,0,10,2,63,0.0,0.5,11.0,1,0.6,0
8,5,11,18,1,10,3,81,0.0,0.428571429,8.75,2,0.875,2
2,4,17,19,0,17,2,144,0.0,0.666666667,71.0,1,0.5,0
2,3,21,16,0,21,2,75,0.0,0.6,36.5,1,0.5,0
2,4,30,36,0,30,2,219,0.0,0.625,108.5,1,0.5,0
2,3,18,12,0,18,2,79,0.0,0.6,38.5,6,3.0,0
6,2,22,46,2,20,3,231,0.0,0.333333333,37.16666667,7,2.1667,0
2,3,13,11,0,13,2,53,0.0,0.666666667,25.5,6,3.0,0
4,2,21,52,0,21,2,336,0.125,0.4375,81.0,7,3.5,0
2,3,10,12,0,10,2,44,0.0,0.666666667,21.0,1,0.5,0
2,3,9,10,0,9,2,49,0.0,0.666666667,23.5,5,2.5,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
0,1,1,0,1,0,0,25,0.0,0.0,0.0,0,0.0,0
1,1,3,1,1,2,1,1,0.0,1.0,0.0,1,1.0,0
6,5,12,17,1,11,1,61,0.0,0.7333333329999999,8.666666667000001,2,0.8333,0
4,1,5,13,3,3,2,104,0.0,0.333333333,23.0,7,2.5,1
2,3,17,16,0,17,2,100,0.0,0.666666667,49.0,1,0.5,1
11,5,47,88,5,42,9,621,0.0,0.7666666670000001,55.09090909,2,0.9091,0
2,3,14,15,0,14,2,118,0.0,0.6,58.0,7,3.5,0
2,3,16,9,0,16,2,41,0.0,0.6,19.5,1,0.5,0
7,6,13,19,0,13,2,74,0.0,0.5555555560000001,9.142857142999999,1,0.7143,0
6,5,19,27,0,19,1,92,0.0,0.6,13.83333333,1,0.6667,0
2,3,14,12,0,14,2,46,0.0,0.625,22.0,2,1.0,0
7,4,32,38,6,26,4,190,0.0,0.611111111,25.57142857,2,0.8571,0
4,5,15,21,0,15,1,76,0.0,0.5555555560000001,17.25,1,0.5,0
6,3,20,35,0,20,1,335,0.222222222,0.9,53.33333333,4,1.1667,0
2,3,21,20,0,21,2,99,0.0,0.6,48.5,9,4.5,0
2,3,9,8,0,9,2,33,0.0,0.625,15.5,4,2.0,0
5,2,41,24,27,14,3,104,0.5,0.5,19.4,5,1.4,0
2,3,10,13,0,10,2,36,0.0,0.625,17.0,3,1.5,0
2,3,10,10,0,10,2,44,0.0,0.6,21.0,3,1.5,0
3,6,15,16,0,15,3,65,0.0,0.7777777779999999,20.33333333,4,2.0,0
2,3,18,20,0,18,2,123,0.0,0.6,59.5,9,4.5,0
2,3,9,8,0,9,2,24,0.0,0.6,11.0,1,0.5,0
1,3,3,2,2,1,1,4,0.0,1.0,3.0,0,0.0,0
2,3,9,10,0,9,2,28,0.0,0.666666667,13.0,1,0.5,0
8,5,24,30,0,24,3,103,0.0,0.457142857,11.5,1,0.75,0
2,3,29,23,0,29,2,95,0.0,0.6,46.5,3,1.5,0
5,5,8,12,0,8,1,31,0.0,1.0,5.2,1,0.8,0
9,6,32,52,0,32,1,211,0.4,0.708333333,21.88888889,1,0.7778,1
2,2,15,28,0,15,2,240,0.0,0.666666667,118.5,1,0.5,0
3,2,26,29,0,26,2,232,0.0,0.46666666700000003,75.0,3,1.3333,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
7,5,23,40,0,23,3,182,0.0,0.4,24.57142857,3,1.0,0
3,3,13,8,5,8,2,32,0.0,0.5,9.666666667000001,3,1.3333,0
2,3,7,11,0,7,2,49,0.0,0.666666667,23.0,1,0.5,0
2,3,11,9,0,11,2,25,0.0,0.6,11.5,1,0.5,0
11,1,32,74,0,32,2,549,0.2,0.31,48.45454545,6,2.1818,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
5,6,9,14,0,9,1,46,0.0,0.5,7.6,1,0.6,0
3,4,8,7,0,8,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
5,5,15,18,0,15,2,55,0.0,0.583333333,9.4,1,0.6,0
1,1,5,1,3,2,1,1,0.0,1.0,0.0,1,1.0,0
2,3,12,9,0,12,2,31,0.0,0.625,14.5,1,0.5,0
2,3,26,21,0,26,2,79,0.0,0.625,38.5,5,2.5,0
4,1,5,4,4,1,4,5,0.0,0.625,0.0,1,1.0,0
2,3,18,19,0,18,2,127,0.0,0.6,62.5,4,2.0,0
8,5,20,30,0,20,2,125,0.0,0.428571429,14.25,7,1.5,2
2,3,26,25,0,26,2,134,0.0,0.6,66.0,9,4.5,0
2,3,18,16,0,18,2,61,0.0,0.6,29.5,5,2.5,0
9,4,23,50,2,21,7,320,0.0,0.625,34.11111111,2,0.8889,0
3,2,82,6,73,9,3,20,0.0,0.533333333,5.666666667,1,0.6667,0
2,3,16,16,0,16,2,63,0.0,0.6,30.5,6,3.0,0
2,3,12,12,0,12,2,54,0.0,0.625,26.0,5,2.5,0
2,2,5,6,0,5,2,20,0.0,0.666666667,9.0,1,0.5,0
2,3,12,9,0,12,2,59,0.0,0.6,28.5,4,2.0,0
2,3,26,35,0,26,2,292,0.0,0.666666667,144.0,27,13.5,0
9,6,7,17,0,7,1,46,0.0,0.625,4.1111111110000005,1,0.7778,0
6,5,21,35,3,18,5,149,0.0,0.55,23.33333333,2,0.8333,0
3,3,19,24,0,19,2,94,0.0,0.444444444,30.33333333,7,3.3333,0
2,3,18,16,0,18,2,72,0.0,0.6,35.0,3,1.5,0
2,3,11,19,0,11,2,71,0.0,0.666666667,34.0,5,2.5,0
3,3,15,23,0,15,2,131,0.5,0.666666667,42.0,9,3.0,0
2,3,18,25,0,18,2,102,0.0,0.6,49.5,6,3.0,0
24,4,52,143,6,46,5,1111,0.14285714300000002,0.18633540399999998,45.0,23,2.375,6
7,4,11,18,0,11,4,120,0.28571428600000004,0.444444444,15.14285714,4,1.2857,0
2,3,15,12,0,15,2,51,0.0,0.625,24.5,6,3.0,0
13,5,62,95,24,38,11,757,0.4,0.7222222220000001,56.84615385,2,1.0,0
5,6,11,18,1,10,4,93,0.0,0.666666667,17.0,1,0.6,0
4,3,32,43,0,32,2,341,0.0,0.5,83.5,10,5.0,0
2,3,11,8,0,11,2,27,0.0,0.6,12.5,2,1.0,0
3,4,8,7,0,8,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
2,2,11,9,0,11,2,25,0.0,0.666666667,11.5,1,0.5,0
2,2,12,14,0,12,2,46,0.0,0.666666667,22.0,1,0.5,0
5,5,4,15,0,4,1,44,0.0,1.0,7.8,1,0.6,0
1,1,1,2,1,0,1,4,0.0,1.0,3.0,0,0.0,1
3,3,28,36,0,28,3,207,0.0,0.444444444,66.33333333,6,2.3333,0
4,5,26,51,0,26,1,269,0.0,0.5555555560000001,65.5,1,0.5,2
2,3,11,10,0,11,2,36,0.0,0.6,17.0,3,1.5,0
2,3,12,11,0,12,2,36,0.0,0.625,17.0,2,1.0,0
3,4,8,7,0,8,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
6,5,25,29,0,25,2,102,0.0,0.44,15.5,1,0.6667,0
2,3,13,10,0,13,2,29,0.0,0.6,13.5,1,0.5,0
2,3,6,7,0,6,2,22,0.0,0.666666667,10.0,2,1.0,0
2,3,13,24,0,13,2,134,0.0,0.6,65.5,9,4.5,0
2,3,19,19,0,19,2,90,0.0,0.6,44.0,5,2.5,0
2,3,15,9,0,15,2,31,0.0,0.6,14.5,2,1.0,0
3,3,27,36,0,27,3,207,0.0,0.444444444,66.33333333,6,2.3333,0
3,2,25,59,0,25,2,352,0.25,0.75,113.66666670000001,8,2.6667,0
3,4,6,11,0,6,2,38,0.0,0.5555555560000001,11.33333333,3,1.3333,0
2,3,24,15,0,24,2,63,0.0,0.6,30.5,4,2.0,0
12,4,37,72,7,30,9,489,0.0,0.787878788,39.41666667,2,0.9167,0
2,3,19,14,0,19,2,66,0.0,0.6,32.0,2,1.0,0
2,3,10,15,0,10,2,58,0.0,0.666666667,28.0,5,2.5,1
1,1,2,2,2,0,0,11,0.0,0.0,6.0,0,0.0,0
2,3,9,8,0,9,2,24,0.0,0.666666667,11.0,1,0.5,0
2,3,4,4,0,4,2,12,0.0,0.625,5.0,1,0.5,0
1,1,2,1,1,1,1,1,0.0,1.0,0.0,1,1.0,0
2,3,9,8,0,9,2,25,0.0,0.625,11.5,2,1.0,0
6,1,14,20,5,9,3,114,0.0,0.36,17.66666667,3,1.0,0
7,4,23,51,1,22,5,309,0.0,0.611111111,42.57142857,2,0.8571,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
5,4,8,12,0,8,1,44,0.0,0.36,7.8,1,0.8,0
4,5,29,22,18,11,1,71,0.5,0.5555555560000001,16.25,1,0.5,0
2,4,6,5,2,4,1,10,0.0,0.75,4.0,1,0.5,0
7,5,24,33,0,24,3,181,0.0,0.4,24.42857143,2,0.8571,0
2,4,13,12,0,13,2,80,0.0,0.666666667,39.0,1,0.5,0
6,5,16,28,0,16,1,148,0.0,0.48,23.16666667,3,1.0,0
2,3,9,9,0,9,2,39,0.0,0.625,18.5,3,1.5,0
5,5,25,60,0,25,1,529,0.0,0.5,104.2,1,0.6,0
2,3,20,23,0,20,2,93,0.0,0.6,45.5,5,2.5,0
2,3,20,14,0,20,2,70,0.0,0.6,34.0,5,2.5,0
10,5,42,57,17,25,8,302,0.25,0.62962963,28.8,2,1.0,0
3,3,30,43,0,30,2,210,0.0,0.5,68.66666667,10,5.0,0
2,3,21,15,0,21,2,78,0.0,0.6,38.0,2,1.0,0
2,3,11,9,0,11,2,30,0.0,0.625,14.0,1,0.5,0
2,3,9,7,0,9,2,25,0.0,0.625,11.5,1,0.5,0
2,3,7,8,0,7,2,22,0.0,0.625,10.0,1,0.5,0
5,5,18,24,0,18,2,88,0.0,0.4,16.0,1,0.6,0
2,3,9,8,0,9,2,25,0.0,0.625,11.5,2,1.0,0
7,2,7,19,0,7,2,209,0.0,0.5,28.85714286,12,2.4286,0
2,3,9,8,0,9,2,23,0.0,0.666666667,10.5,1,0.5,0
2,3,23,33,0,23,2,130,0.0,0.6,64.0,10,5.0,3
5,5,3,18,0,3,1,67,0.0,1.0,12.4,1,0.8,0
5,5,15,19,0,15,2,61,0.0,0.4,10.6,1,0.6,1
2,4,17,22,0,17,2,111,0.0,0.625,54.5,1,0.5,0
7,4,14,25,1,13,5,170,0.0,0.611111111,22.71428571,2,0.8571,0
6,5,21,22,0,21,2,76,0.0,0.666666667,11.16666667,1,0.6667,0
2,3,34,34,0,34,2,252,0.0,0.625,122.0,7,3.5,0
2,3,9,10,2,7,2,28,0.0,0.666666667,13.0,1,0.5,0
2,3,12,14,0,12,2,43,0.0,0.625,20.5,3,1.5,0
6,5,25,29,0,25,2,102,0.0,0.44,15.5,1,0.6667,0
2,3,4,7,0,4,2,22,0.0,0.625,10.0,1,0.5,0
9,2,24,37,0,24,1,247,0.333333333,0.375,26.11111111,10,2.3333,1
4,2,31,70,0,31,2,531,0.35714285700000004,0.833333333,128.25,13,3.5,0
7,4,15,29,1,14,5,181,0.0,0.611111111,24.28571429,2,0.8571,0
6,2,24,58,2,22,4,289,0.0,0.333333333,46.5,11,2.8333,1
6,2,29,15,13,16,3,57,0.0,0.35714285700000004,8.5,1,0.8333,0
7,5,19,24,0,19,3,88,0.0,0.4,11.14285714,1,0.7143,0
3,5,11,11,0,11,3,33,0.0,0.5555555560000001,10.0,2,1.0,0
3,2,24,21,0,24,2,99,0.0,0.444444444,32.0,1,0.6667,0
2,2,6,6,0,6,2,24,0.0,0.666666667,11.0,2,1.0,0
10,2,26,54,2,24,3,234,0.0,0.380952381,22.2,4,1.5,0
3,3,19,25,0,19,2,112,0.666666667,0.6,35.33333333,7,2.3333,0
3,3,19,22,0,19,2,85,0.0,0.444444444,27.33333333,6,3.0,0
2,2,15,28,0,15,2,234,0.0,0.666666667,115.5,1,0.5,0
3,3,6,24,0,6,2,94,0.666666667,0.666666667,29.33333333,5,1.6667,0
3,1,3,19,0,3,1,81,0.5,0.5,25.33333333,1,0.3333,0
2,3,10,10,0,10,2,60,0.0,0.625,29.0,4,2.0,0
2,3,15,18,0,15,2,73,0.0,0.625,35.5,3,1.5,0
6,6,15,25,0,15,1,89,0.0,0.533333333,13.33333333,1,0.6667,0
2,2,15,29,0,15,2,124,0.0,0.666666667,60.5,1,0.5,0
5,7,9,15,0,9,1,49,0.0,0.5,8.2,1,0.6,0
2,2,7,17,0,7,2,60,1.0,0.666666667,28.0,1,0.5,0
0,1,3,0,2,1,0,0,0.0,0.0,0.0,0,0.0,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
3,4,23,29,0,23,2,325,1.0,0.625,105.33333329999999,1,0.3333,0
8,5,24,29,0,24,3,130,0.0,0.666666667,14.875,1,0.75,0
7,6,13,19,0,13,2,74,0.0,0.5555555560000001,9.142857142999999,1,0.7143,0
3,3,21,29,0,21,2,119,0.0,0.444444444,38.66666667,6,3.0,0
2,4,22,23,0,22,2,188,0.0,0.625,93.0,1,0.5,1
18,3,29,117,0,29,3,970,0.4,0.20855615,52.61111111,5,1.7778,0
8,4,229,21,219,10,5,97,0.5,0.37142857100000004,10.875,5,1.25,0
2,3,13,10,0,13,2,29,0.0,0.6,13.5,1,0.5,0
5,5,15,23,0,15,1,75,0.0,0.666666667,13.4,1,0.6,0
3,3,22,21,0,22,2,134,0.0,0.46666666700000003,43.66666667,14,5.0,0
3,3,23,34,0,23,2,142,0.0,0.533333333,46.33333333,4,1.6667,0
4,5,17,23,0,17,1,70,0.0,0.5555555560000001,15.75,1,0.5,0
2,3,12,8,0,12,2,30,0.0,0.6,14.0,2,1.0,0
5,3,21,38,1,20,4,259,0.0,0.6875,50.4,26,5.6,0
4,4,31,56,4,27,4,508,0.0,0.45,125.0,1,0.75,0
7,6,24,69,3,21,6,467,0.0,0.7777777779999999,65.28571429,1,0.7143,2
5,3,16,16,0,16,2,69,0.0,0.3,12.8,4,1.8,0
0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0
5,6,9,15,0,9,1,46,0.0,0.5,7.6,1,0.6,0
2,3,17,21,0,17,2,109,0.0,0.6,53.0,7,3.5,0
2,4,31,35,0,31,2,266,0.0,0.625,132.0,1,0.5,0
2,3,8,7,0,8,2,21,0.0,0.625,9.5,1,0.5,0
8,1,31,26,21,10,5,102,0.5,0.321428571,11.25,2,1.125,0
10,1,23,67,2,22,7,646,1.0,0.26388888899999996,63.0,12,3.2,2
2,3,2,4,0,2,1,10,0.0,0.75,4.0,1,0.5,0
7,6,18,36,0,18,2,132,0.0,0.5555555560000001,17.42857143,1,0.7143,0
4,4,19,23,0,19,2,84,0.0,0.45,20.0,3,1.25,0
6,6,25,42,0,25,1,219,0.0,0.6,35.0,1,0.6667,0
2,3,15,12,0,15,2,62,0.0,0.6,30.0,3,1.5,0
2,3,13,8,0,13,2,28,0.0,0.6,13.0,2,1.0,0
7,5,16,31,0,16,2,96,0.0,0.4,12.28571429,3,1.0,0
11,4,50,81,7,43,6,576,0.0,0.575,51.0,2,0.9091,0
2,3,11,8,0,11,2,42,0.0,0.625,20.0,4,2.0,0
5,3,16,20,0,16,2,116,0.0,0.342857143,22.2,12,3.4,0
2,4,23,18,0,23,2,82,0.0,0.666666667,40.0,1,0.5,0
2,3,13,13,0,13,2,51,0.0,0.625,24.5,4,2.0,0
2,4,12,12,0,12,2,47,0.0,0.625,22.5,1,0.5,0
8,1,8,35,3,6,4,190,0.833333333,0.326530612,22.0,4,1.75,1
5,5,20,25,0,20,1,86,0.0,0.4375,15.6,3,1.0,0
4,3,11,17,0,11,2,84,0.0,0.41666666700000005,20.0,5,1.75,0
6,5,26,31,0,26,2,109,0.0,0.44,16.66666667,1,0.6667,0
5,5,25,37,0,25,1,162,0.0,0.666666667,30.8,1,0.6,0
2,3,17,17,0,17,2,80,0.0,0.666666667,39.0,1,0.5,0
6,5,10,17,0,10,2,72,0.0,0.6,10.5,1,0.6667,0
0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0
2,3,8,6,0,8,2,18,0.0,0.625,8.0,1,0.5,0
2,3,18,13,0,18,2,42,0.0,0.6,20.0,3,1.5,0
8,4,31,53,2,29,6,298,0.0,0.666666667,35.75,2,0.875,0
2,3,21,12,0,21,2,64,0.0,0.6,31.0,1,0.5,0
2,3,12,10,0,12,2,37,0.0,0.6,17.5,2,1.0,0
1,1,0,2,0,0,1,4,0.0,1.0,3.0,0,0.0,0
13,3,10,34,0,10,4,242,0.5,0.236111111,17.0,3,1.2308,1
2,2,4,4,0,4,2,12,0.0,0.666666667,5.0,1,0.5,0
6,5,18,24,0,18,1,104,0.0,0.7333333329999999,15.83333333,1,0.6667,0
7,4,20,47,1,19,5,241,0.0,0.611111111,32.85714286,2,0.8571,0
4,2,10,9,9,1,4,65,1.0,0.5,14.75,6,2.0,0
2,2,6,9,0,6,2,37,0.0,0.666666667,17.5,5,2.5,0
6,5,14,28,0,14,1,116,0.0,0.6,17.66666667,1,0.6667,0
4,2,17,35,2,15,3,141,0.0,0.39285714299999996,34.25,9,2.75,0
0,1,1,0,1,0,0,10,0.0,0.0,0.0,0,0.0,0
3,3,21,28,0,21,2,123,0.0,0.444444444,40.0,6,3.0,0
2,3,22,18,0,22,2,139,0.0,0.6,68.5,2,1.0,0
4,3,29,35,5,24,2,232,0.0,0.5,56.25,1,0.75,4
6,5,18,23,0,18,1,75,0.0,0.6,11.0,1,0.6667,0
6,5,22,27,0,22,2,95,0.0,0.44,14.33333333,3,1.0,0
6,3,12,20,0,12,2,104,0.0,0.5,16.33333333,5,1.5,0
4,4,11,29,0,11,2,233,0.666666667,0.46666666700000003,55.75,7,2.0,0
2,3,17,15,0,17,2,53,0.0,0.666666667,25.5,1,0.5,0
7,3,20,46,1,20,2,479,0.0,0.4,67.0,7,4.0,1
2,3,12,11,0,12,2,35,0.0,0.625,16.5,2,1.0,0
5,5,3,17,0,3,1,57,0.0,1.0,10.4,1,0.8,0
2,3,13,12,0,13,2,39,0.0,0.625,18.5,2,1.0,0
7,4,15,27,1,14,5,147,0.0,0.41666666700000005,19.42857143,2,1.0,0
2,3,18,17,0,18,2,126,0.0,0.6,62.0,7,3.5,0
2,4,16,14,0,16,2,56,0.0,0.666666667,27.0,1,0.5,0
2,4,12,12,0,12,2,47,0.0,0.625,22.5,1,0.5,0
16,3,93,68,67,26,14,1013,0.25,0.716666667,62.0625,1,0.875,1
4,4,13,16,0,13,1,51,0.0,0.4,11.75,1,0.75,0
5,3,13,10,8,5,2,40,0.0,0.5,7.0,1,0.8,0
2,3,11,14,0,11,2,45,0.0,0.625,21.5,3,1.5,0
3,3,18,38,0,18,2,167,0.0,0.625,53.66666667,5,1.6667,0
5,5,9,15,0,9,1,48,0.0,0.5,8.0,1,0.6,0
2,3,14,14,0,14,2,61,0.0,0.6,29.5,8,4.0,0
2,4,13,12,0,13,2,46,0.0,0.666666667,22.0,1,0.5,0
19,5,26,36,0,26,19,284,1.0,0.21052631600000002,13.84210526,10,2.6842,0
5,5,9,15,0,9,1,48,0.0,0.5,8.0,1,0.6,0
5,1,10,27,2,8,3,200,0.5,0.5,38.6,10,5.4,0
9,1,30,49,0,30,5,287,0.333333333,0.321428571,30.55555556,5,1.8889,0
7,7,17,24,0,17,1,96,0.0,0.666666667,12.28571429,1,0.7143,0
4,5,17,28,0,17,1,125,0.0,0.5555555560000001,29.5,1,0.5,0
3,2,13,22,0,13,2,114,0.0,0.46666666700000003,37.0,5,2.0,0
2,2,8,6,0,8,2,17,0.0,0.666666667,7.5,1,0.5,0
2,2,22,17,0,22,2,48,0.0,0.666666667,23.0,1,0.5,0
2,4,32,36,0,32,2,233,1.0,0.625,114.0,1,0.5,0
6,5,20,21,0,20,2,72,0.0,0.44,10.5,1,0.6667,0
4,4,33,55,0,33,2,353,1.0,0.47619047600000003,87.0,3,1.0,0
9,1,30,29,23,7,7,287,0.6,0.275,30.33333333,3,1.1111,1
6,4,13,23,1,12,4,119,0.0,0.533333333,18.16666667,2,0.8333,0
2,3,9,8,0,9,2,45,0.0,0.625,21.5,5,2.5,0
2,5,1,3,0,1,1,7,0.0,1.0,2.5,1,0.5,0
2,3,24,30,0,24,2,145,0.0,0.666666667,71.0,1,0.5,0
6,4,31,37,5,26,4,184,0.0,0.533333333,29.0,2,0.8333,0
12,4,41,88,10,32,8,596,0.0,0.590909091,48.33333333,2,0.9167,0
11,3,29,65,5,24,7,460,0.5,0.65,40.45454545,5,1.7273,1
5,5,15,23,0,15,1,75,0.0,0.666666667,13.4,1,0.6,0
2,3,11,8,0,11,2,29,0.0,0.625,13.5,1,0.5,0
2,3,19,35,0,19,2,149,0.0,0.625,73.5,8,4.0,0
2,3,19,15,0,19,2,48,0.0,0.6,23.0,4,2.0,0
4,4,8,8,0,8,1,22,0.0,0.75,4.5,1,0.75,0
5,1,12,21,5,7,3,123,1.0,0.3125,23.4,4,1.2,0
2,3,7,7,0,7,2,21,0.0,0.666666667,9.5,1,0.5,0
2,3,13,9,0,13,2,60,0.0,0.625,29.0,6,3.0,0
5,4,14,21,1,13,4,97,0.0,0.583333333,17.6,1,0.6,0
3,4,8,7,0,8,1,19,0.0,0.666666667,5.333333333,1,0.6667,0
14,3,49,97,1,48,10,1016,0.35714285700000004,0.31868131899999996,69.57142857,19,3.0714,0
6,5,17,23,0,17,2,81,0.0,0.333333333,12.0,3,1.0,0
1,6,1,2,0,1,1,4,0.0,1.0,3.0,0,0.0,0
5,6,9,14,0,9,1,46,0.0,0.5,7.6,1,0.6,0
2,3,4,6,0,4,2,20,0.0,0.625,9.0,1,0.5,0
2,3,5,5,0,5,2,15,0.0,0.666666667,6.5,1,0.5,0
7,5,19,24,0,19,3,88,0.0,0.4,11.14285714,1,0.7143,0
3,3,9,17,0,9,2,89,0.333333333,0.666666667,27.66666667,6,2.0,0
1,1,4,1,2,2,1,1,0.0,1.0,0.0,1,1.0,0
7,5,21,23,0,21,2,89,0.0,0.46666666700000003,11.28571429,1,0.7143,0
7,6,13,19,0,13,2,74,0.0,0.5555555560000001,9.142857142999999,1,0.7143,0
11,5,50,91,5,45,9,576,0.0,0.7666666670000001,51.0,2,0.9091,0
7,1,11,48,1,10,6,981,0.0,0.214285714,138.4285714,14,9.0,0
2,3,8,8,0,8,2,25,0.0,0.625,11.5,2,1.0,0
2,3,10,10,0,10,2,27,0.0,0.625,12.5,1,0.5,0
2,2,9,3,8,1,0,13,0.0,1.0,5.0,0,0.0,0
2,3,9,14,0,9,2,45,0.0,0.625,21.5,4,2.0,0
2,2,4,3,0,4,2,7,0.0,0.666666667,2.5,1,0.5,0
4,3,28,54,0,28,2,267,0.333333333,0.5,65.0,1,0.5,0
2,4,29,30,0,29,2,162,0.0,0.625,80.0,1,0.5,0
7,5,18,21,0,18,1,85,0.0,0.666666667,10.71428571,1,0.7143,0
14,1,195,39,173,22,12,305,0.25,0.20879120899999998,20.5,9,2.6429,0
2,3,11,11,0,11,2,42,0.0,0.6,20.0,6,3.0,0
12,4,43,99,9,34,10,920,0.0,0.787878788,75.33333333,2,0.9167,0
2,3,12,13,0,12,2,44,0.0,0.625,21.0,4,2.0,0
2,3,14,10,0,14,2,30,0.0,0.6,14.0,2,1.0,0
2,2,10,16,0,10,2,75,0.0,0.666666667,36.5,1,0.5,0
2,3,9,8,0,9,2,25,0.0,0.625,11.5,2,1.0,0
6,5,16,19,0,16,3,75,0.0,0.533333333,11.0,1,0.6667,0
2,3,7,8,0,7,2,27,0.0,0.625,12.5,3,1.5,0
8,4,14,33,2,12,6,205,0.0,0.666666667,24.125,2,0.875,0
3,3,17,30,0,17,2,122,0.666666667,0.625,38.66666667,9,3.0,0
2,3,8,9,0,8,2,33,0.0,0.6,15.5,3,1.5,0
4,3,24,39,0,24,2,172,0.0,0.41666666700000005,42.0,10,4.0,3
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
3,4,21,19,0,21,2,111,1.0,0.625,34.66666667,1,0.3333,0
15,1,12,65,2,10,7,361,0.8,0.166666667,22.73333333,6,1.4,0
2,2,13,15,0,13,2,55,0.0,0.666666667,26.5,1,0.5,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
2,3,15,12,0,15,2,40,0.0,0.6,19.0,4,2.0,0
5,6,9,14,0,9,1,46,0.0,0.5,7.6,1,0.6,0
2,3,25,18,0,25,2,84,0.0,0.6,41.0,1,0.5,0
4,5,9,13,0,9,1,43,0.0,0.5555555560000001,9.0,1,0.5,0
3,1,2,6,0,2,2,24,0.0,0.75,6.666666667,1,0.3333,0
12,1,6,22,3,3,12,210,1.0,0.472222222,16.08333333,2,1.0,0
5,5,12,17,1,11,1,54,0.0,0.666666667,9.2,1,0.6,0
3,1,3,4,3,0,1,38,0.2,0.75,10.0,1,0.3333,0
2,3,13,14,0,13,2,78,0.0,0.625,38.0,6,3.0,0
6,6,15,25,0,15,1,88,0.0,0.533333333,13.16666667,1,0.6667,0
11,5,51,90,5,46,9,567,0.0,0.7666666670000001,50.18181818,2,0.9091,0
6,5,23,30,13,10,1,166,1.0,0.833333333,26.33333333,1,0.8333,0
2,3,13,13,0,13,2,51,0.0,0.625,24.5,4,2.0,0
3,3,18,27,0,18,2,115,0.0,0.444444444,37.33333333,6,3.0,0
7,6,20,31,0,20,2,122,0.0,0.5555555560000001,16.0,1,0.7143,0
2,3,24,17,0,24,2,60,0.0,0.625,29.0,4,2.0,0
12,5,47,89,7,40,9,627,0.0,0.787878788,50.91666667,2,0.9167,0
6,3,13,30,0,13,3,291,0.428571429,0.333333333,46.33333333,5,1.5,0
2,3,9,8,0,9,2,34,0.0,0.625,16.0,4,2.0,0
7,4,19,26,5,14,5,162,0.0,0.611111111,21.57142857,2,0.8571,0
2,3,15,12,0,15,2,60,0.0,0.6,29.0,2,1.0,0
2,3,14,14,0,14,2,46,0.0,0.6,22.0,2,1.0,0
2,3,29,35,0,29,2,157,0.0,0.666666667,77.5,1,0.5,0
6,5,9,14,0,9,5,53,0.0,0.4,7.5,4,1.1667,0
2,3,10,10,0,10,2,27,0.0,0.625,12.5,1,0.5,0
4,5,12,25,0,12,2,110,0.333333333,0.46666666700000003,25.75,3,1.0,0
2,3,13,10,0,13,2,29,0.0,0.6,13.5,1,0.5,0
2,3,12,8,0,12,2,29,0.0,0.625,13.5,2,1.0,0
2,3,11,8,0,11,2,27,0.0,0.6,12.5,2,1.0,0
