wmc,dit,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,mfa,cam,amc,max_cc,avg_cc,bug
2,3,13,18,1,0,13,2,2.0,74,0.857142857,0.625,36.0,1,0.5,0
3,2,44,75,1,0,44,1,0.833333333,583,0.9285714290000001,0.625,192.33333330000002,21,7.0,0
7,6,21,25,9,0,21,2,0.8888888890000001,90,0.814814815,0.46666666700000003,11.42857143,1,0.7143,0
2,3,18,23,1,0,18,2,1.0,94,0.857142857,0.625,45.5,1,0.5,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
2,3,17,33,1,0,17,2,1.0,125,0.857142857,0.625,61.0,1,0.5,0
2,3,16,14,1,0,16,2,1.0,58,0.857142857,0.625,27.5,1,0.5,0
4,5,17,45,4,0,17,3,1.0,237,0.9607843140000001,0.5555555560000001,57.5,1,0.5,0
2,4,11,15,1,0,11,2,2.0,50,0.933333333,0.6,24.0,1,0.5,0
2,3,24,27,1,0,24,2,1.0,130,0.857142857,0.625,63.0,1,0.5,0
2,3,12,8,1,0,12,2,2.0,26,0.857142857,0.625,12.0,1,0.5,0
2,3,15,16,1,0,15,2,1.0,105,0.857142857,0.625,50.0,1,0.5,0
2,4,13,5,1,0,13,2,2.0,16,0.916666667,0.6,7.0,1,0.5,0
2,3,18,18,1,0,18,2,1.0,65,0.857142857,0.625,31.0,1,0.5,0
2,3,15,17,1,0,15,2,2.0,65,0.857142857,0.625,31.5,1,0.5,0
5,4,20,72,4,1,19,4,0.916666667,352,0.9,0.5,68.8,1,0.6,0
4,3,21,37,6,0,21,2,1.0,192,0.666666667,0.45,46.75,4,1.5,0
3,3,5,23,1,0,5,2,0.75,110,0.9722222220000001,0.6,35.0,5,1.6667,0
4,4,31,61,4,0,31,1,0.761904762,496,0.913043478,0.7777777779999999,121.25,14,5.5,0
5,1,19,36,4,2,17,3,0.75,249,0.0,0.3125,48.0,11,3.8,0
2,3,16,16,1,0,16,2,1.0,74,0.857142857,0.625,35.5,1,0.5,0
4,3,35,52,6,1,34,2,1.166666667,385,0.666666667,0.35714285700000004,94.75,3,1.25,1
6,5,34,58,13,3,31,4,1.0,242,0.924528302,0.325,38.83333333,1,0.6667,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
22,1,34,108,155,2,32,20,0.926870748,1004,0.0,0.228571429,43.36363636,35,3.5909,0
2,3,13,15,1,0,13,2,2.0,127,0.857142857,0.625,62.5,1,0.5,0
2,4,28,30,1,0,28,2,1.0,198,0.916666667,0.6,96.5,1,0.5,1
2,3,13,13,1,0,13,2,1.0,73,0.857142857,0.625,34.5,1,0.5,0
35,1,59,124,547,14,48,5,0.964460784,1967,0.0,0.109974425,54.51428571,31,3.7714,0
2,3,13,17,1,0,13,2,2.0,57,0.857142857,0.625,27.5,1,0.5,0
3,3,14,14,1,0,14,2,0.75,53,0.875,0.666666667,16.0,1,0.3333,0
2,3,20,19,1,0,20,2,2.0,99,0.857142857,0.625,48.5,1,0.5,0
5,2,29,73,6,0,29,2,0.85,515,0.8125,0.5,100.0,13,4.2,0
2,4,13,9,1,0,13,2,1.0,34,0.933333333,0.6,15.5,1,0.5,0
2,3,12,8,1,0,12,2,2.0,40,0.857142857,0.625,19.0,1,0.5,0
3,6,17,29,3,0,17,2,1.0,201,0.9655172409999999,0.444444444,64.33333333,8,3.0,0
5,6,11,17,4,0,11,1,0.916666667,55,0.875,0.666666667,9.4,1,0.6,0
5,4,17,19,10,0,17,1,1.0,67,0.875,0.55,12.2,2,1.0,0
2,3,13,16,1,0,13,2,2.0,64,0.857142857,0.625,31.0,1,0.5,0
5,6,22,32,10,0,22,2,1.083333333,103,0.923076923,0.5,19.0,1,0.6,0
3,1,15,82,1,3,12,1,0.75,300,0.0,0.5,98.33333333,9,3.0,0
2,3,7,11,1,0,7,2,2.0,40,0.857142857,0.625,19.0,1,0.5,0
2,3,15,11,1,0,15,2,2.0,86,0.857142857,0.625,42.0,1,0.5,0
2,3,12,12,1,0,12,2,2.0,54,0.857142857,0.625,26.0,1,0.5,0
4,2,415,10,6,407,8,3,1.0,37,0.666666667,0.666666667,7.75,1,0.5,0
2,3,17,22,1,0,17,2,1.0,110,0.857142857,0.625,53.5,1,0.5,0
2,3,16,24,1,0,16,2,1.0,142,0.857142857,0.625,68.5,13,6.5,0
2,3,5,7,1,0,5,1,1.0,27,1.0,1.0,11.5,0,0.0,0
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
2,3,21,23,1,0,21,2,1.0,95,0.857142857,0.625,46.0,1,0.5,0
7,6,20,24,15,0,20,2,0.958333333,92,0.807692308,0.4,11.57142857,2,0.8571,0
5,5,12,25,8,1,11,3,1.0,154,0.942307692,0.5,29.2,1,0.6,0
3,3,8,14,1,0,8,2,0.75,46,0.9411764709999999,0.666666667,13.66666667,2,0.6667,0
2,3,17,18,1,0,17,2,2.0,52,0.857142857,0.625,25.0,1,0.5,0
4,5,12,16,6,0,12,1,2.0,61,0.9117647059999999,0.625,14.25,1,0.75,0
11,1,35,49,53,10,25,8,0.95,403,0.0,0.21666666699999998,35.45454545,21,5.1818,2
2,3,13,16,1,0,13,2,2.0,67,0.857142857,0.625,32.5,1,0.5,0
4,5,29,66,4,0,29,3,1.0,476,0.9607843140000001,0.5555555560000001,117.25,1,0.5,0
3,5,11,14,3,2,9,2,1.0,50,0.9523809520000001,0.666666667,15.0,2,0.6667,0
50,1,90,185,1213,26,64,49,0.9540816329999999,1692,0.0,0.066086957,32.76,16,3.04,7
4,6,9,13,4,0,9,1,1.0,43,0.916666667,0.5555555560000001,9.0,1,0.5,0
5,7,16,18,8,2,14,1,1.0,65,0.884615385,0.5,11.4,1,0.6,0
2,3,16,23,1,0,16,2,1.0,148,0.857142857,0.625,72.0,1,0.5,0
6,1,26,13,13,22,4,4,0.9,80,0.0,0.5,12.0,3,2.0,0
2,3,19,30,1,0,19,2,1.5,108,0.857142857,0.625,52.0,1,0.5,0
2,3,25,34,1,0,25,2,1.0,230,0.9,0.625,113.5,1,0.5,1
1,8,1,2,0,0,1,1,2.0,5,1.0,1.0,3.0,0,0.0,0
4,3,22,48,4,0,22,2,0.7777777779999999,405,0.904761905,0.5,98.75,9,3.0,0
3,7,10,12,3,0,10,1,1.5,52,0.931034483,0.833333333,16.0,7,2.6667,0
4,5,11,16,4,1,10,3,1.0,62,0.9607843140000001,0.5555555560000001,13.75,1,0.5,0
5,5,13,31,8,1,12,3,1.0,174,0.942307692,0.5,33.2,1,0.6,0
2,4,22,67,1,0,22,2,1.0,741,0.916666667,0.6,369.0,1,0.5,0
5,6,8,14,8,0,8,1,1.0,45,0.88,0.5,7.4,1,0.6,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
3,3,12,21,1,0,12,2,1.0,78,0.857142857,0.625,24.33333333,1,0.3333,0
5,4,14,24,10,0,14,1,1.0,87,0.875,0.55,16.2,7,2.0,0
6,5,13,22,13,0,13,1,0.9,125,0.833333333,0.6,19.16666667,1,0.6667,0
4,6,8,13,4,0,8,1,1.0,42,0.916666667,0.5555555560000001,8.75,1,0.5,0
2,3,14,12,1,0,14,2,2.0,46,0.857142857,0.625,22.0,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,3,17,19,1,0,17,2,2.0,108,0.857142857,0.625,53.0,1,0.5,0
3,7,9,10,3,0,9,1,1.5,43,0.935483871,0.833333333,13.0,5,2.0,0
6,3,15,23,15,0,15,2,1.2,91,0.8214285709999999,0.583333333,14.0,1,0.8333,0
3,5,4,8,3,2,2,2,1.166666667,29,0.9722222220000001,1.0,7.666666667,1,0.3333,0
5,5,11,12,10,0,11,1,2.0,34,0.8857142859999999,0.7,5.8,2,1.0,0
5,6,17,21,4,0,17,1,0.916666667,71,0.875,0.666666667,12.6,1,0.6,0
4,5,22,33,4,1,21,3,1.0,147,0.9607843140000001,0.5555555560000001,35.0,1,0.5,1
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
3,4,10,7,3,0,10,1,2.0,24,0.818181818,0.666666667,7.0,1,0.6667,0
9,4,29,48,36,0,29,2,1.0,365,0.636363636,0.25925925899999996,39.22222222,1,0.8889,2
0,1,2,0,0,1,1,0,2.0,0,0.0,0.0,0.0,0,0.0,0
2,4,24,20,1,0,24,2,2.0,118,0.933333333,0.6,57.0,1,0.5,0
4,6,9,13,4,0,9,1,1.0,43,0.913043478,0.5555555560000001,9.0,1,0.5,0
2,3,11,21,1,0,11,2,2.0,82,0.857142857,0.625,40.0,1,0.5,0
2,4,30,29,1,0,30,2,1.0,207,0.933333333,0.6,101.0,1,0.5,0
2,3,16,19,1,0,16,2,2.0,90,0.857142857,0.625,44.0,1,0.5,0
2,4,25,22,1,0,25,2,1.0,153,0.933333333,0.6,74.0,1,0.5,0
2,4,27,25,1,0,27,2,1.0,153,0.933333333,0.6,74.5,1,0.5,0
3,2,9,29,3,2,7,2,1.0,434,0.75,0.41666666700000005,143.0,14,9.0,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
53,1,44,168,1346,7,37,51,0.971153846,1997,0.0,0.081360947,36.60377358,4,1.3774,4
5,6,8,14,8,0,8,1,1.0,45,0.875,0.5,7.4,1,0.6,0
3,3,12,34,1,0,12,2,0.666666667,197,0.9722222220000001,0.6,63.66666667,14,4.6667,0
0,1,92,0,0,92,0,0,2.0,541,0.0,0.0,0.0,0,0.0,3
2,1,2,6,1,0,2,2,2.0,28,0.0,0.75,13.0,2,1.0,0
2,3,15,23,1,0,15,2,1.0,181,0.857142857,0.625,89.0,1,0.5,0
2,3,14,38,1,0,14,2,2.0,117,0.857142857,0.625,57.5,1,0.5,0
7,3,32,53,19,1,31,2,0.833333333,257,0.545454545,0.3125,35.57142857,2,0.8571,0
3,1,1,4,3,0,1,3,2.0,10,0.0,1.0,2.333333333,1,0.6667,0
5,6,19,22,4,0,19,1,0.916666667,76,0.875,0.666666667,13.6,1,0.6,0
3,1,19,29,1,1,18,1,1.0,177,0.0,0.5,57.0,1,0.3333,0
3,1,21,20,1,3,18,1,0.875,99,0.0,0.5,30.66666667,1,0.3333,0
2,3,10,9,1,0,10,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
3,3,7,20,1,0,7,2,0.75,70,0.857142857,0.666666667,21.66666667,4,1.3333,0
9,5,23,31,34,9,14,2,0.916666667,117,0.892857143,0.265625,11.66666667,2,0.8889,0
5,4,9,12,10,0,9,1,2.0,38,0.875,0.55,6.6,1,0.8,0
3,3,23,24,3,0,23,2,1.0,99,0.75,0.583333333,31.66666667,4,1.6667,0
2,3,9,8,1,0,9,2,2.0,34,0.857142857,0.625,16.0,1,0.5,0
0,1,53,0,0,53,0,0,2.0,64,0.0,0.0,0.0,0,0.0,1
6,3,28,49,7,0,28,2,0.7857142859999999,677,0.826086957,0.6,109.5,15,3.3333,0
4,6,9,13,4,0,9,1,1.0,43,0.913043478,0.5555555560000001,9.0,1,0.5,0
2,3,17,15,1,0,17,2,2.0,55,0.857142857,0.625,26.5,1,0.5,0
2,3,17,14,1,0,17,2,2.0,49,0.857142857,0.625,23.5,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.916666667,0.5555555560000001,8.75,1,0.5,0
4,5,29,57,4,0,29,3,1.0,330,0.9607843140000001,0.5555555560000001,80.5,1,0.5,2
2,3,17,23,1,0,17,2,1.0,91,0.857142857,0.625,44.0,1,0.5,0
4,5,15,21,4,0,15,3,1.0,81,0.9607843140000001,0.5555555560000001,18.5,1,0.5,0
4,5,15,36,4,2,13,2,0.833333333,228,0.9607843140000001,0.5555555560000001,55.5,1,0.5,0
3,4,13,20,3,0,13,1,1.0,220,0.931034483,1.0,70.66666667,6,2.3333,0
2,3,11,14,1,0,11,2,2.0,50,0.857142857,0.625,24.0,1,0.5,0
2,3,13,14,1,0,13,2,2.0,55,0.857142857,0.625,26.5,1,0.5,1
4,5,4,7,6,0,4,1,2.0,16,0.9117647059999999,0.625,3.0,1,0.75,0
2,4,22,28,1,0,22,2,1.0,126,0.933333333,0.6,61.5,1,0.5,0
2,3,12,9,1,0,12,2,2.0,37,0.857142857,0.625,17.5,3,1.5,0
7,5,18,38,19,3,15,2,0.9523809520000001,230,0.9259259259999999,0.3125,30.85714286,7,1.7143,0
4,6,9,13,4,0,9,1,1.0,43,0.913043478,0.5555555560000001,9.0,1,0.5,0
6,2,39,83,9,0,39,2,0.78,414,0.7222222220000001,0.5,66.33333333,5,2.0,0
2,3,12,19,1,0,12,2,2.0,72,0.857142857,0.625,35.0,1,0.5,0
3,3,8,14,1,0,8,2,0.75,46,0.9411764709999999,0.666666667,13.66666667,2,0.6667,0
2,3,21,27,1,0,21,2,1.0,129,0.857142857,0.625,63.0,1,0.5,0
2,4,31,28,1,0,31,2,2.0,104,0.933333333,0.6,51.0,1,0.5,0
5,2,41,119,4,0,41,3,0.791666667,638,0.916666667,0.375,125.4,7,3.0,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
4,6,9,13,4,0,9,1,1.0,43,0.916666667,0.5555555560000001,9.0,1,0.5,0
2,4,20,15,1,0,20,2,1.0,100,0.933333333,0.6,47.5,1,0.5,0
5,6,18,27,8,0,18,1,1.0,182,0.88,0.5,34.6,1,0.6,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
4,2,35,93,2,0,35,2,0.904761905,710,0.8666666670000001,0.833333333,174.75,24,6.25,0
2,3,10,18,1,0,10,2,2.0,65,0.857142857,0.625,31.5,1,0.5,0
2,3,5,5,1,0,5,2,2.0,24,0.9722222220000001,0.6,11.0,1,0.5,0
5,1,16,20,8,6,10,3,0.916666667,74,0.0,0.5,13.2,2,0.8,0
5,4,10,13,10,0,10,1,2.0,43,0.875,0.55,7.6,3,1.2,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
3,3,8,14,1,0,8,2,0.75,46,0.9411764709999999,0.666666667,13.66666667,2,0.6667,0
2,3,13,14,1,0,13,2,2.0,68,0.857142857,0.625,32.5,1,0.5,0
4,5,11,22,4,0,11,3,1.0,83,0.9607843140000001,0.5555555560000001,19.0,1,0.5,0
6,3,30,51,7,0,30,2,0.786666667,764,0.826086957,0.6,123.83333329999999,16,3.5,0
3,1,17,25,1,1,16,1,1.0,148,0.0,0.5,47.33333333,1,0.3333,0
2,3,15,24,1,0,15,2,1.0,96,0.857142857,0.625,46.5,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,3,9,16,1,0,9,2,2.0,63,0.857142857,0.625,30.5,1,0.5,0
3,3,17,26,1,0,17,2,1.0,247,0.857142857,0.625,79.0,1,0.3333,0
2,3,17,17,1,0,17,2,1.0,85,0.857142857,0.625,41.0,1,0.5,0
6,5,21,35,13,3,18,4,1.0,133,0.924528302,0.55,20.66666667,1,0.6667,0
2,3,10,13,1,0,10,2,2.0,47,0.857142857,0.625,22.5,1,0.5,0
2,3,13,14,1,0,13,2,2.0,57,0.857142857,0.625,27.5,1,0.5,0
2,3,15,16,1,0,15,2,1.0,76,0.857142857,0.625,36.5,1,0.5,1
4,1,12,24,4,1,11,2,0.833333333,97,0.0,0.444444444,22.75,1,0.5,0
2,3,16,17,1,0,16,2,1.0,94,0.857142857,0.625,45.0,1,0.5,0
4,5,4,7,6,0,4,1,2.0,16,0.9117647059999999,0.625,3.0,1,0.75,0
2,3,10,9,1,0,10,2,2.0,71,0.857142857,0.625,34.5,1,0.5,0
2,3,15,24,1,0,15,2,1.0,136,0.857142857,0.625,66.0,11,5.5,0
5,5,19,22,10,0,19,1,1.0,76,0.8857142859999999,0.7,14.0,4,1.4,0
2,3,12,17,1,0,12,2,2.0,66,0.857142857,0.625,32.0,6,3.0,0
2,3,13,13,1,0,13,2,2.0,49,0.857142857,0.625,23.5,1,0.5,0
7,1,17,68,21,2,15,3,1.083333333,315,0.0,0.321428571,43.14285714,2,1.1429,0
3,3,15,15,1,0,15,2,0.75,57,0.875,0.666666667,17.33333333,1,0.3333,0
2,3,28,29,1,0,28,2,2.0,120,0.857142857,0.625,59.0,1,0.5,0
4,6,8,13,4,0,8,1,1.0,42,0.916666667,0.5555555560000001,8.75,1,0.5,0
5,6,11,17,4,0,11,1,0.916666667,72,0.88,0.666666667,12.8,1,0.6,0
1,6,1,2,0,0,1,1,2.0,8,1.0,1.0,7.0,0,0.0,0
4,6,8,13,4,0,8,1,1.0,47,0.916666667,0.5555555560000001,10.0,1,0.5,0
5,7,14,29,4,1,13,4,0.916666667,193,0.9577464790000001,0.666666667,37.0,1,0.6,0
6,5,7,12,15,0,7,1,1.0,47,0.857142857,0.404761905,6.666666667,2,1.0,0
5,3,27,56,8,0,27,2,0.826923077,550,0.8636363640000001,0.583333333,106.4,12,4.0,0
2,3,26,23,1,0,26,2,2.0,123,0.857142857,0.625,60.5,1,0.5,0
24,3,21,73,254,3,18,9,0.9347826090000001,481,0.5111111110000001,0.19565217399999998,18.875,8,2.0833,0
2,3,18,21,1,0,18,2,1.0,87,0.857142857,0.625,42.0,1,0.5,0
8,3,27,65,12,0,27,2,0.8714285709999999,1047,0.76,0.342857143,127.375,9,4.5,0
2,3,7,5,1,0,7,2,2.0,18,0.857142857,0.625,8.0,1,0.5,0
1,1,50,7,0,48,2,0,2.0,363,0.0,0.0,280.0,0,0.0,1
2,4,17,16,1,0,17,2,2.0,57,0.933333333,0.6,27.5,1,0.5,0
2,3,21,29,1,0,21,2,1.0,139,0.857142857,0.625,68.0,1,0.5,0
3,3,8,14,1,0,8,2,0.75,46,0.9411764709999999,0.666666667,13.66666667,2,0.6667,0
2,3,18,20,1,0,18,2,1.0,96,0.857142857,0.625,46.0,1,0.5,0
2,3,17,20,1,0,17,2,2.0,72,0.857142857,0.625,35.0,1,0.5,0
4,1,22,20,0,12,10,2,0.666666667,80,0.0,0.333333333,18.5,2,1.0,1
5,4,10,12,10,0,10,1,2.0,43,0.875,0.55,7.6,4,1.4,0
2,3,25,38,1,0,25,2,2.0,163,0.857142857,0.625,80.5,1,0.5,0
2,3,22,20,1,0,22,2,1.0,78,0.857142857,0.625,37.5,1,0.5,0
2,3,16,22,1,0,16,2,2.0,136,0.857142857,0.625,67.0,1,0.5,0
6,1,6,6,15,4,2,6,2.0,6,0.0,0.611111111,0.0,1,1.0,0
2,4,31,37,1,0,31,2,1.0,305,0.933333333,0.6,149.5,1,0.5,0
2,4,12,12,1,0,12,2,2.0,44,0.933333333,0.6,21.0,1,0.5,0
5,4,11,15,10,0,11,1,2.0,49,0.875,0.55,8.8,4,1.4,0
8,1,22,43,22,5,17,5,0.942857143,263,0.0,0.257142857,31.25,6,2.5,0
23,1,69,93,129,21,48,20,0.795454545,841,0.0,0.181818182,35.30434783,6,2.9130000000000003,0
16,5,34,85,114,5,30,4,0.977777778,623,0.7777777779999999,0.477777778,37.75,6,1.4375,0
16,1,2,22,82,2,0,16,0.876190476,162,0.0,0.47916666700000005,8.6875,7,1.3125,0
5,4,13,15,10,0,13,1,2.0,44,0.875,0.55,7.8,3,1.2,0
8,5,32,73,26,5,27,3,1.0,351,0.8909090909999999,0.404761905,42.5,1,0.75,0
5,5,9,27,2,0,9,2,0.6785714290000001,175,0.944444444,0.5,32.6,2,0.8,1
3,6,15,27,3,0,15,2,1.0,197,0.9649122809999999,0.444444444,62.66666667,9,3.3333,0
2,3,10,17,1,0,10,2,2.0,49,0.857142857,0.625,23.5,1,0.5,1
6,8,7,15,15,0,7,1,1.066666667,60,0.9,0.4,8.5,1,0.6667,0
2,3,18,20,1,0,18,2,1.0,69,0.857142857,0.625,33.0,1,0.5,0
2,3,25,21,1,0,25,2,1.0,92,0.857142857,0.625,44.5,1,0.5,0
2,3,12,17,1,0,12,2,2.0,66,0.857142857,0.625,32.0,6,3.0,0
3,1,16,26,1,0,16,2,0.833333333,107,0.0,0.75,33.66666667,4,1.3333,0
4,5,12,37,4,1,11,3,1.0,120,0.9607843140000001,0.5555555560000001,28.25,1,0.5,0
4,3,26,44,4,0,26,2,0.8205128209999999,558,0.904761905,0.5555555560000001,135.25,13,4.0,0
3,3,5,21,1,0,5,2,0.75,96,0.9722222220000001,0.6,30.33333333,4,1.3333,0
5,5,21,48,4,2,19,4,0.916666667,184,0.942307692,0.666666667,35.2,1,0.6,1
4,6,10,16,4,0,10,3,1.0,71,0.962962963,0.5555555560000001,16.0,1,0.5,1
4,5,12,31,4,1,11,3,1.0,109,0.9607843140000001,0.5555555560000001,25.5,1,0.5,0
0,1,26,0,0,26,0,0,2.0,561,0.0,0.0,0.0,0,0.0,0
2,3,10,13,1,0,10,2,2.0,51,0.857142857,0.625,24.5,1,0.5,2
3,5,3,8,3,1,2,2,1.166666667,29,0.98,1.0,7.666666667,1,0.3333,0
5,5,13,35,8,1,12,3,1.0,235,0.942307692,0.5,45.4,1,0.6,1
5,5,26,54,4,1,25,4,0.916666667,404,0.942307692,0.666666667,79.2,1,0.6,0
2,3,10,14,1,0,10,2,2.0,51,0.857142857,0.625,24.5,1,0.5,0
2,3,6,5,1,0,6,2,2.0,12,0.833333333,0.666666667,5.0,1,0.5,1
3,3,5,23,1,0,5,2,0.75,110,0.9722222220000001,0.6,35.0,5,1.6667,0
5,1,6,18,6,1,5,2,0.875,3194,0.0,0.333333333,636.2,4,1.4,0
2,3,25,26,1,0,25,2,1.0,121,0.857142857,0.625,59.0,1,0.5,0
9,6,22,58,26,0,22,5,0.828125,295,0.8833333329999999,0.35416666700000005,30.88888889,4,1.3333,1
2,3,14,17,1,0,14,2,2.0,62,0.857142857,0.625,30.0,1,0.5,0
4,5,11,20,4,0,11,3,1.0,91,0.9607843140000001,0.5555555560000001,21.0,1,0.5,0
2,3,29,24,1,0,29,2,1.0,89,0.857142857,0.625,43.0,1,0.5,0
7,6,15,42,15,2,13,4,0.944444444,285,0.9264705879999999,0.46666666700000003,39.28571429,2,1.0,0
4,6,8,13,4,0,8,1,1.0,42,0.913043478,0.5555555560000001,8.75,1,0.5,0
2,4,17,18,1,0,17,2,2.0,63,0.933333333,0.6,30.5,1,0.5,0
2,3,10,14,1,0,10,2,2.0,55,0.857142857,0.625,26.5,1,0.5,0
6,4,8,13,15,0,8,1,2.0,31,0.852941176,0.625,4.166666667,1,0.8333,0
2,3,12,13,1,0,12,2,2.0,45,0.857142857,0.625,21.5,1,0.5,0
5,7,7,15,8,0,7,1,1.0,59,0.892857143,0.666666667,10.2,1,0.6,0
6,6,15,22,3,0,15,1,0.8666666670000001,83,0.84,0.7333333329999999,12.33333333,1,0.6667,0
2,3,15,12,1,0,15,2,2.0,41,0.9,0.625,19.5,1,0.5,0
6,3,30,51,7,0,30,2,0.786666667,754,0.826086957,0.6,122.16666670000001,16,3.5,0
9,1,19,33,0,16,3,7,0.35,266,0.0,0.40740740700000005,28.0,5,1.7778,1
2,3,10,13,1,0,10,2,2.0,50,0.857142857,0.625,24.0,1,0.5,0
11,4,25,88,53,2,23,2,0.95,825,0.7428571429999999,0.483333333,73.81818182,5,2.1818,0
2,3,14,19,1,0,14,2,1.0,74,0.857142857,0.625,35.5,1,0.5,0
2,3,7,13,1,0,7,2,2.0,51,0.857142857,0.625,24.5,4,2.0,0
5,5,14,14,10,0,14,1,2.0,60,0.8857142859999999,0.7,11.0,8,2.2,0
3,3,4,5,3,0,4,1,2.0,20,0.916666667,0.5555555560000001,5.666666667,1,0.6667,0
2,3,15,16,1,0,15,2,2.0,58,0.857142857,0.625,28.0,1,0.5,0
2,3,7,5,1,0,7,2,2.0,10,0.857142857,0.625,4.0,1,0.5,0
5,4,5,10,10,0,5,1,2.0,27,0.875,0.55,4.4,2,1.0,0
3,1,9,19,3,1,8,2,2.0,189,0.0,0.5,62.0,7,4.6667,0
2,1,3,5,1,1,2,2,2.0,17,0.0,0.75,7.5,1,0.5,0
4,5,12,16,6,0,12,1,2.0,61,0.9117647059999999,0.625,14.25,1,0.75,0
14,1,341,56,85,311,30,12,0.923076923,380,0.0,0.328671329,26.0,6,1.2143,0
5,6,14,17,8,0,14,1,1.0,52,0.88,0.5,8.8,1,0.6,0
7,6,15,24,9,0,15,1,0.8888888890000001,99,0.814814815,0.666666667,12.71428571,1,0.7143,0
2,3,22,27,1,0,22,2,1.0,123,0.857142857,0.625,59.5,1,0.5,0
2,3,8,10,1,0,8,2,2.0,37,0.857142857,0.625,17.5,1,0.5,0
3,5,15,18,3,5,10,1,1.0,55,0.9807692309999999,0.5,17.0,2,0.6667,0
6,4,13,15,15,0,13,1,2.0,45,0.848484848,0.5,6.5,3,1.1667,1
7,1,49,17,19,43,6,5,0.944444444,82,0.0,0.41666666700000005,10.28571429,3,1.1429,0
4,6,9,13,4,0,9,1,1.0,43,0.913043478,0.5555555560000001,9.0,1,0.5,0
4,5,12,26,4,0,12,3,1.0,126,0.9607843140000001,0.5555555560000001,29.75,1,0.5,0
5,3,14,80,8,5,9,3,0.833333333,258,0.8888888890000001,0.5,50.0,2,1.0,0
2,3,11,14,1,0,11,2,2.0,51,0.857142857,0.625,24.5,1,0.5,0
5,5,14,17,10,0,14,1,1.0,82,0.882352941,0.37142857100000004,15.0,3,1.2,0
4,3,23,44,4,0,23,2,0.8,521,0.904761905,0.5555555560000001,126.75,12,3.75,0
5,6,15,20,4,0,15,1,0.916666667,68,0.875,0.666666667,12.0,1,0.6,0
3,2,7,14,3,0,7,2,0.5,56,0.8666666670000001,0.5555555560000001,17.33333333,3,1.3333,1
2,3,13,14,1,0,13,2,2.0,55,0.857142857,0.625,26.5,1,0.5,0
2,3,13,15,1,0,13,2,1.0,87,0.857142857,0.625,42.0,1,0.5,0
4,3,5,11,0,0,5,1,0.5,66,0.88,0.5,15.0,1,0.75,0
2,3,16,20,1,0,16,2,1.0,79,0.857142857,0.625,38.0,1,0.5,0
5,4,8,12,10,0,8,1,2.0,28,0.875,0.55,4.6,1,0.8,0
2,4,27,22,1,0,27,2,2.0,88,0.933333333,0.6,43.0,1,0.5,0
4,6,19,46,0,0,19,2,0.944444444,558,0.9655172409999999,0.444444444,135.5,24,6.5,0
5,3,10,54,8,1,9,3,0.833333333,180,0.8888888890000001,0.5,34.4,2,1.0,0
3,1,21,24,1,3,18,1,0.75,135,0.0,0.5,43.33333333,1,0.3333,0
6,6,15,22,3,0,15,1,0.8666666670000001,83,0.84,0.7333333329999999,12.33333333,1,0.6667,0
2,3,15,15,1,0,15,2,2.0,56,0.857142857,0.625,27.0,1,0.5,0
2,3,22,37,1,0,22,2,1.0,191,0.857142857,0.625,94.0,1,0.5,0
2,3,16,18,1,0,16,2,2.0,68,0.857142857,0.625,33.0,1,0.5,0
2,4,25,24,1,0,25,2,2.0,102,0.933333333,0.6,50.0,1,0.5,0
3,4,17,23,3,0,17,1,1.0,211,0.931034483,1.0,68.0,5,2.0,0
6,6,25,25,13,3,22,1,1.0,108,0.84,0.7333333329999999,16.5,1,0.6667,0
8,1,4,14,10,2,2,8,0.7142857140000001,69,0.0,0.34375,7.25,1,0.875,0
5,4,4,8,10,0,4,1,2.0,19,0.875,0.55,2.8,1,0.8,0
4,4,17,48,4,0,17,3,1.0,272,0.935483871,0.5555555560000001,66.25,1,0.5,0
4,6,12,24,2,0,12,3,0.8666666670000001,106,0.9636363640000001,0.666666667,24.25,2,1.0,0
