wmc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,cam,amc,max_cc,avg_cc,bug
2,17,22,1,0,17,2,2.0,76,0.0,0.75,37.0,4,2.0,1
3,7,9,3,1,6,1,1.0,36,0.0,0.444444444,10.66666667,2,1.0,0
3,12,24,3,0,12,3,1.5,70,1.0,1.0,22.0,4,1.6667,0
41,40,126,742,16,28,19,0.942857143,923,0.6190476189999999,0.129268293,21.0,8,1.9268,0
14,49,148,69,1,49,3,0.88034188,1203,0.666666667,0.175324675,84.28571429,15,4.7143,1
3,15,27,3,0,15,2,1.0,114,0.0,0.444444444,36.33333333,6,2.3333,1
3,23,45,3,0,23,2,1.0,183,0.0,0.41666666700000005,58.66666667,6,2.3333,0
2,4,6,1,0,4,1,2.0,25,1.0,0.75,11.0,4,2.0,0
7,13,24,3,2,11,6,0.583333333,194,0.75,0.35714285700000004,26.14285714,5,1.7143,0
15,9,30,67,2,7,15,0.642857143,240,1.0,0.533333333,14.6,5,1.5333,0
3,18,26,3,1,18,2,2.0,74,0.0,0.666666667,23.66666667,3,1.3333,0
3,5,12,3,1,4,1,2.0,42,0.0,1.0,13.0,1,0.6667,0
6,7,11,15,2,5,2,2.0,43,0.0,0.611111111,6.166666667,4,1.3333,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
6,7,29,13,2,7,1,0.8,107,0.5,0.35,16.5,2,0.8333,1
7,34,70,21,2,32,1,1.0,555,0.5,0.380952381,78.0,20,4.7143,0
5,8,6,0,8,0,5,0.5,30,1.0,0.6,4.6,1,0.8,0
2,3,4,1,1,2,1,2.0,14,0.0,0.666666667,6.0,1,0.5,0
8,1,19,0,1,0,8,0.7857142859999999,118,1.0,0.46875,13.0,1,0.875,0
4,4,8,6,3,1,4,1.333333333,27,1.0,0.7,5.5,0,0.0,0
4,15,36,6,0,15,3,1.0,133,0.0,0.5,32.0,3,1.5,0
3,7,9,3,1,6,1,1.0,36,0.0,0.444444444,10.66666667,2,1.0,0
2,15,13,1,0,15,2,2.0,62,1.0,0.75,29.0,2,1.0,0
7,23,69,0,1,22,1,0.41666666700000005,400,1.0,0.571428571,55.85714286,1,0.8571,0
2,11,13,1,0,11,2,2.0,32,1.0,0.666666667,14.5,1,0.5,0
2,5,10,0,2,3,2,0.0,44,1.0,0.666666667,20.5,1,0.5,0
2,13,21,1,0,13,2,2.0,60,0.0,1.0,29.0,3,1.5,0
2,7,20,1,1,6,1,2.0,186,0.0,1.0,92.0,1,0.5,0
4,6,21,4,0,6,1,1.0,79,0.666666667,0.444444444,18.0,6,1.75,0
4,7,22,4,0,7,1,1.0,80,0.666666667,0.444444444,18.25,6,1.75,0
13,19,98,42,3,18,5,0.875,546,0.9,0.236111111,40.23076923,5,1.9231,0
4,4,9,6,1,3,1,2.0,44,0.0,0.625,10.0,3,1.25,0
2,4,6,0,1,3,2,1.0,27,1.0,0.583333333,11.5,1,0.5,0
2,3,4,1,0,3,1,2.0,9,0.0,0.75,3.5,1,0.5,0
3,17,23,3,0,17,2,1.25,105,0.0,0.41666666700000005,33.33333333,8,3.0,0
6,85,18,13,84,1,3,0.9,67,0.5,0.36666666700000006,9.833333332999999,2,0.8333,0
2,14,19,1,0,14,2,2.0,56,0.0,0.666666667,27.0,2,1.0,0
4,4,8,6,1,3,1,2.0,25,0.0,0.625,5.25,2,1.0,0
3,8,12,1,1,7,2,0.75,51,0.5,0.666666667,15.33333333,2,1.0,0
32,20,32,496,14,6,32,1.032258065,50,0.0,0.16875,0.0,1,1.0,1
2,8,11,1,0,8,2,2.0,25,0.0,0.666666667,11.5,1,0.5,0
6,21,55,9,1,21,2,0.9,542,0.875,0.261904762,88.0,31,7.3333,0
6,1,15,15,1,0,5,2.0,131,0.0,0.5,20.83333333,4,1.6667,0
4,6,15,6,1,5,2,2.0,83,0.0,1.0,19.75,1,0.75,0
5,4,17,0,3,1,5,0.0,100,1.0,0.6,18.8,1,0.8,0
2,20,38,1,0,20,2,2.0,108,0.0,0.75,53.0,3,1.5,0
2,7,14,1,0,7,2,2.0,55,0.0,0.666666667,26.5,5,2.5,0
4,2,7,6,1,1,4,1.333333333,22,1.0,0.625,4.25,1,0.25,0
2,0,5,1,0,0,2,2.0,57,0.0,0.75,27.5,9,4.5,0
2,6,8,1,0,6,1,2.0,29,1.0,0.75,13.0,4,2.0,1
2,1,3,1,0,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
4,7,22,4,0,7,1,1.0,83,0.666666667,0.444444444,19.0,6,1.75,0
2,6,10,0,1,5,2,0.0,28,1.0,0.666666667,12.5,1,0.5,0
12,14,47,24,0,14,9,0.8863636359999999,313,0.625,0.257575758,24.41666667,11,2.25,0
2,6,10,0,1,5,2,0.0,28,1.0,0.666666667,12.5,1,0.5,0
4,9,16,2,1,8,2,0.833333333,79,0.5,0.444444444,17.75,3,1.0,0
4,10,21,4,0,10,1,1.166666667,110,0.833333333,0.444444444,25.0,8,2.25,0
2,2,6,1,0,2,1,2.0,23,0.0,0.75,10.5,2,1.0,0
5,6,15,0,6,0,5,0.0,64,1.0,0.6,11.6,4,1.0,0
8,10,32,20,2,9,2,0.9714285709999999,216,0.6,0.261904762,25.375,13,2.25,0
2,1,3,1,0,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
6,10,20,3,0,10,5,0.8,129,0.5,0.333333333,19.5,6,1.8333,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
0,0,0,0,0,0,0,2.0,12,0.0,0.0,0.0,0,0.0,0
2,4,5,1,0,4,1,2.0,15,0.0,0.75,6.5,1,0.5,0
8,21,59,28,0,21,4,1.142857143,318,0.0,0.375,37.75,5,2.625,1
16,11,16,120,10,1,16,2.0,16,0.0,0.375,0.0,1,1.0,0
2,14,20,1,0,14,2,2.0,81,0.0,0.666666667,39.5,3,1.5,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
2,4,6,0,1,3,2,1.0,26,1.0,0.583333333,11.0,1,0.5,0
15,29,73,99,1,29,3,0.9523809520000001,291,0.333333333,0.206349206,18.2,5,1.5333,0
2,4,5,1,0,4,1,2.0,24,1.0,0.75,10.5,4,2.0,0
2,7,17,1,0,7,1,2.0,96,1.0,0.75,46.5,7,3.5,0
2,4,4,1,0,4,1,2.0,24,0.0,0.75,11.0,4,2.0,1
2,2,7,1,0,2,1,2.0,23,1.0,0.75,10.0,1,0.5,0
4,14,27,4,0,14,1,1.133333333,103,0.8,0.444444444,23.5,8,2.25,0
0,0,0,0,0,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
5,8,14,0,0,8,4,0.6875,71,0.75,0.4,12.4,2,1.0,0
8,14,31,26,4,13,2,0.9642857140000001,153,0.75,0.5,17.625,4,1.25,0
2,17,25,1,0,17,2,2.0,104,0.333333333,0.75,49.5,7,3.5,0
4,19,39,6,0,19,1,1.333333333,408,1.0,0.55,100.75,19,5.75,0
3,10,14,1,1,9,2,0.75,58,0.5,0.444444444,17.66666667,2,1.0,0
5,6,24,8,1,5,3,0.875,102,0.5,0.375,19.0,6,1.6,0
2,18,2,1,18,0,2,2.0,2,0.0,1.0,0.0,1,1.0,0
2,6,8,1,0,6,2,2.0,25,0.0,0.75,11.5,2,1.0,1
4,8,4,6,4,4,4,2.0,4,0.0,0.5,0.0,1,1.0,0
2,3,3,1,0,3,2,2.0,7,0.0,0.75,2.5,1,0.5,0
17,9,17,136,4,5,17,2.0,17,0.0,0.444444444,0.0,1,1.0,0
5,35,26,10,9,26,4,1.25,136,1.0,0.233333333,26.0,9,3.4,0
1,17,1,0,15,2,1,2.0,7,0.0,1.0,0.0,1,1.0,0
2,6,8,1,0,6,2,2.0,25,0.0,0.75,11.5,2,1.0,0
0,0,0,0,0,0,0,2.0,13,0.0,0.0,0.0,0,0.0,0
8,23,22,20,13,11,5,0.9285714290000001,108,0.5,0.25,12.0,4,1.375,0
13,25,72,78,3,25,6,1.083333333,848,0.666666667,0.288461538,63.76923077,4,1.2308,0
3,6,9,3,1,5,1,2.0,46,0.0,0.5555555560000001,14.33333333,2,1.3333,0
3,8,16,3,0,8,2,1.25,68,0.5,0.41666666700000005,21.0,3,1.3333,0
4,2,24,2,0,2,2,0.7333333329999999,146,0.8,0.444444444,34.25,3,1.0,0
54,49,228,959,9,48,40,0.9119496859999999,1589,0.6,0.105121294,28.14814815,5,1.9074,1
13,14,68,60,4,13,1,0.8392857140000001,419,1.0,0.20370370399999999,30.15384615,6,1.4615,0
18,37,81,131,5,33,9,0.9607843140000001,406,0.5555555560000001,0.1875,21.05555556,5,1.7222,0
0,0,0,0,0,0,0,2.0,2,0.0,0.0,0.0,0,0.0,0
2,15,27,1,0,15,2,2.0,106,0.0,0.666666667,52.0,5,2.5,0
0,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
10,14,53,39,3,14,4,0.8888888890000001,240,0.75,0.37037037,22.6,5,1.8,0
13,37,38,78,19,18,12,2.0,134,0.0,0.17582417600000003,9.307692308,4,1.4615,0
3,37,4,1,36,1,2,0.5,12,1.0,0.333333333,2.666666667,1,0.6667,0
0,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
3,17,23,3,0,17,2,1.0,102,0.0,0.444444444,32.66666667,4,1.6667,1
4,37,69,6,0,37,2,1.133333333,390,0.2,0.375,95.25,17,5.0,0
4,14,29,4,1,13,1,1.0,135,0.666666667,0.444444444,32.0,6,1.75,0
6,16,32,9,1,15,4,0.8,98,0.0,0.28571428600000004,15.0,6,1.8333,1
5,12,29,6,2,10,3,0.9722222220000001,174,0.444444444,0.4375,32.0,8,2.0,0
14,28,51,69,4,24,2,0.913461538,256,0.75,0.214285714,16.71428571,4,1.4286,0
2,6,3,1,5,1,2,2.0,10,1.0,0.75,3.5,1,0.5,0
3,9,14,3,0,9,1,1.5,67,1.0,0.5,21.0,4,2.0,0
2,7,8,1,0,7,1,2.0,21,1.0,0.75,9.0,1,0.5,0
4,5,20,4,0,5,1,1.0,75,0.666666667,0.444444444,17.0,6,1.75,0
3,17,30,3,0,17,2,1.0,105,0.0,0.41666666700000005,33.66666667,3,1.3333,0
2,10,14,1,1,10,1,2.0,40,0.0,1.0,19.0,2,1.0,0
2,5,18,1,0,5,1,2.0,134,0.0,0.666666667,66.0,6,3.0,0
3,19,16,3,4,15,2,2.0,43,0.0,0.5555555560000001,13.33333333,2,1.0,0
4,29,37,0,0,29,2,1.333333333,158,1.0,0.5,38.25,4,2.5,0
1,7,1,0,6,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
3,24,51,3,2,22,3,2.0,169,0.0,0.5,55.33333333,6,2.3333,0
2,14,21,1,0,14,2,2.0,94,1.0,0.666666667,45.5,4,2.0,0
11,13,58,55,1,12,9,2.0,417,0.0,0.424242424,36.90909091,13,4.0,0
4,18,33,4,0,18,2,0.833333333,111,0.5,0.41666666700000005,26.25,5,1.5,0
7,2,16,3,1,1,6,0.833333333,130,0.6,0.28571428600000004,16.85714286,3,1.7143,0
7,11,34,13,9,5,1,0.916666667,153,0.75,0.23809523800000001,20.28571429,3,1.2857,0
3,2,5,3,1,1,3,1.5,17,1.0,0.666666667,4.333333333,1,0.3333,0
5,1,17,4,0,1,1,0.75,112,0.8,0.25,20.4,4,1.4,0
4,13,28,4,1,12,3,0.333333333,165,0.0,0.4,40.0,11,3.25,0
1,5,1,0,4,1,1,2.0,1,0.0,1.0,0.0,1,1.0,0
2,13,22,1,0,13,2,2.0,66,0.0,0.666666667,32.0,3,1.5,0
4,10,11,4,2,8,2,0.666666667,42,1.0,0.5,9.25,7,2.0,0
6,6,23,7,1,5,4,0.85,131,0.5,0.32,20.16666667,7,2.0,0
2,4,5,1,0,4,1,2.0,15,0.0,0.75,6.5,1,0.5,0
0,0,0,0,0,0,0,2.0,49,0.0,0.0,0.0,0,0.0,1
15,28,77,57,3,25,5,0.75,462,0.666666667,0.24107142899999998,29.4,9,2.2,1
10,27,42,29,2,26,9,0.703703704,277,0.333333333,0.272727273,26.4,3,1.4,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
5,6,6,10,5,1,2,2.0,14,0.0,1.0,1.8,1,0.8,0
2,5,7,1,0,5,1,2.0,26,1.0,0.75,11.5,4,2.0,1
0,0,0,0,0,0,0,2.0,12,0.0,0.0,0.0,0,0.0,0
4,5,7,0,5,0,4,0.0,27,1.0,0.583333333,5.5,1,0.75,0
7,10,30,19,1,9,2,0.916666667,106,0.5,0.333333333,13.85714286,5,1.4286,0
10,38,86,35,1,38,2,1.011111111,527,0.5,0.253968254,50.7,9,3.3,0
2,13,20,1,0,13,2,2.0,65,0.0,0.666666667,31.5,2,1.0,0
6,14,62,0,2,13,2,1.046153846,446,1.0,0.270833333,71.16666667,17,4.8333,0
2,3,10,1,0,3,2,2.0,35,0.0,0.75,16.5,3,1.5,0
2,2,4,1,1,1,1,2.0,10,0.0,1.0,4.0,1,0.5,0
5,11,18,6,1,10,3,0.85,98,0.6,0.375,17.6,4,1.2,0
2,11,18,1,0,11,2,2.0,57,1.0,0.666666667,27.0,1,0.5,0
2,6,9,1,0,6,2,2.0,30,0.0,0.75,13.5,2,1.0,0
7,100,7,21,95,5,7,2.0,7,0.0,0.380952381,0.0,1,1.0,0
1,17,1,0,15,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
14,13,53,69,4,12,1,0.8205128209999999,368,1.0,0.5,25.07142857,5,1.6429,0
4,11,14,4,1,10,3,0.444444444,63,0.666666667,0.375,14.0,2,1.0,0
2,1,3,1,0,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
1,2,1,0,2,0,1,2.0,1,0.0,1.0,0.0,1,1.0,0
4,15,23,6,4,14,1,2.0,74,0.0,0.75,17.5,3,1.25,0
2,6,9,1,0,6,1,2.0,44,1.0,0.75,20.5,6,3.0,1
74,79,346,1959,11,74,30,0.931506849,2090,0.7333333329999999,0.08476027400000001,27.04054054,6,1.9595,0
2,23,47,1,0,23,2,2.0,203,0.0,0.75,100.0,7,3.5,0
3,10,32,1,2,8,2,0.5,233,1.0,0.444444444,75.66666667,11,4.6667,1
2,4,2,1,4,0,2,2.0,2,0.0,1.0,0.0,1,1.0,0
3,11,23,3,1,10,2,1.0,89,0.0,0.5,28.33333333,4,1.6667,0
2,13,22,1,0,13,2,2.0,66,0.0,0.666666667,32.0,3,1.5,0
9,12,44,24,0,12,5,1.0,327,0.833333333,0.208333333,34.66666667,10,2.3333,0
5,9,15,6,4,5,2,0.833333333,69,0.666666667,0.41666666700000005,12.2,2,0.8,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
7,4,32,0,2,2,4,0.7666666670000001,143,0.8,0.375,18.71428571,3,1.2857,0
0,1,0,0,1,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
2,4,4,1,0,4,2,2.0,10,0.0,0.666666667,4.0,1,0.5,0
3,12,27,3,0,12,2,1.0,87,0.0,0.444444444,27.66666667,3,1.3333,0
13,5,13,78,3,2,13,2.0,13,0.0,1.0,0.0,1,1.0,0
2,27,42,1,0,27,2,2.0,132,1.0,0.666666667,64.5,3,1.5,0
0,0,0,0,0,0,0,2.0,2,0.0,0.0,0.0,0,0.0,0
5,7,21,0,3,6,5,0.25,87,1.0,0.4,16.2,4,1.6,0
4,18,21,6,5,13,2,2.0,86,0.0,0.625,20.5,4,2.0,1
2,3,2,1,3,0,2,2.0,2,0.0,1.0,0.0,1,1.0,0
3,7,3,3,4,3,3,2.0,3,0.0,0.666666667,0.0,1,1.0,0
7,5,53,13,4,1,4,1.041666667,407,0.875,0.38888888899999996,56.0,14,4.1429,0
3,15,27,3,0,15,2,1.0,109,0.0,0.41666666700000005,34.66666667,4,1.6667,0
0,0,0,0,0,0,0,2.0,10,0.0,0.0,0.0,0,0.0,0
5,11,20,0,2,9,4,0.666666667,150,0.666666667,0.35,28.4,2,1.0,0
12,24,42,54,6,18,10,0.96969697,218,0.0,0.25,16.91666667,3,2.5,0
3,11,22,3,0,11,2,1.25,89,0.5,0.41666666700000005,28.0,3,1.3333,0
16,8,44,14,1,7,14,0.6,279,1.0,0.296875,16.1875,9,2.125,0
2,8,5,1,4,4,1,2.0,15,0.0,0.75,6.5,1,0.5,0
4,10,23,6,0,10,3,2.0,106,0.0,0.41666666700000005,25.5,5,2.25,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
0,0,0,0,0,0,0,2.0,5,0.0,0.0,0.0,0,0.0,0
3,7,18,3,0,7,3,2.0,73,0.0,1.0,23.33333333,4,1.6667,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
2,3,12,1,0,3,1,2.0,51,0.0,0.75,24.5,3,1.5,0
2,7,10,1,1,7,2,2.0,146,1.0,0.666666667,64.5,2,1.0,0
0,0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0,0.0,0
2,13,20,1,0,13,2,2.0,65,0.0,0.666666667,31.5,2,1.0,0
4,5,15,4,0,5,1,0.833333333,62,0.5,0.333333333,14.0,1,0.5,0
2,7,9,1,0,7,1,2.0,50,0.0,0.625,24.0,7,3.5,0
3,1,5,3,0,1,3,2.0,18,0.0,0.666666667,5.0,1,0.6667,0
2,11,18,1,0,11,2,2.0,57,1.0,0.666666667,27.0,1,0.5,0
2,2,5,1,1,1,2,2.0,42,0.0,0.75,20.0,7,3.5,0
2,7,9,1,0,7,1,2.0,50,0.0,0.625,24.0,7,3.5,0
0,0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0,0.0,0
4,16,24,6,2,14,2,2.0,91,0.0,0.4,21.75,5,1.75,0
2,3,3,1,0,3,1,2.0,20,1.0,0.75,7.5,3,1.5,0
0,0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0,0.0,0
3,5,8,3,0,5,1,2.0,17,0.0,1.0,4.666666667,1,0.6667,0
7,17,43,21,0,17,1,0.833333333,271,0.0,0.244897959,37.42857143,8,4.1429,0
2,5,18,1,0,5,1,2.0,60,0.0,0.75,28.5,3,1.5,0
0,0,0,0,0,0,0,2.0,3,0.0,0.0,0.0,0,0.0,0
19,78,19,171,69,11,19,1.0555555559999998,23,0.0,0.23391812899999997,0.0,1,1.0,0
10,10,44,45,6,5,9,2.0,207,0.0,0.175,19.7,3,1.9,0
2,6,13,1,0,6,2,2.0,60,0.0,0.666666667,29.0,4,2.0,0
11,6,15,0,5,1,11,0.1,97,1.0,0.581818182,7.727272727000001,1,0.2727,0
9,20,67,30,6,19,1,0.951923077,428,0.846153846,0.333333333,45.11111111,7,2.3333,0
3,7,12,3,0,7,3,2.0,29,0.0,0.7777777779999999,8.666666667000001,1,0.6667,0
2,8,19,1,0,8,1,2.0,118,1.0,0.75,57.5,7,3.5,0
2,2,3,1,1,1,1,2.0,7,0.0,1.0,2.5,1,0.5,0
32,11,67,442,2,9,28,0.89516129,346,1.0,0.147321429,9.6875,4,1.125,1
2,7,10,1,0,7,2,2.0,28,0.0,0.666666667,13.0,1,0.5,0
3,4,6,3,0,4,2,1.5,28,1.0,0.5555555560000001,8.0,3,1.3333,0
5,5,48,0,3,4,3,0.571428571,311,1.0,0.6,59.8,2,1.2,0
7,4,16,11,1,3,6,0.738095238,102,1.0,0.333333333,12.57142857,3,1.4286,0
4,10,19,6,0,10,3,1.0,53,0.0,0.5,12.0,2,1.0,0
3,8,12,1,0,8,1,0.75,93,1.0,0.75,28.66666667,12,4.0,0
2,9,8,1,0,9,2,2.0,24,0.0,0.666666667,11.0,2,1.0,0
1,61,1,0,59,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
4,11,12,0,3,8,4,0.333333333,101,1.0,0.5,23.75,1,0.75,0
5,11,19,0,2,9,4,0.805555556,147,0.5555555560000001,0.433333333,26.6,2,0.8,0
2,3,5,1,1,2,2,2.0,51,0.0,0.75,24.5,9,4.5,1
2,10,25,0,1,9,2,1.0,88,1.0,0.666666667,42.0,4,2.0,0
61,78,250,1608,20,66,22,0.9839743590000001,1832,0.269230769,0.13030303,28.60655738,25,2.4754,1
2,3,4,1,0,3,2,2.0,10,0.0,0.666666667,4.0,1,0.5,0
18,30,61,135,3,28,4,0.993464052,337,0.333333333,0.177777778,17.22222222,7,1.7778,0
5,2,12,0,2,0,5,0.625,60,1.0,0.46666666700000003,10.6,4,1.4,0
12,15,31,0,3,12,11,0.616161616,334,0.8888888890000001,0.4,26.08333333,7,1.5,0
14,11,24,53,5,6,11,0.615384615,170,1.0,0.321428571,10.92857143,5,2.0,0
6,9,21,9,6,3,3,0.8,87,0.666666667,0.291666667,13.0,3,1.5,1
5,7,33,8,0,7,2,0.9375,158,0.75,0.41666666700000005,29.8,6,2.0,0
2,6,2,1,5,1,2,2.0,2,0.0,1.0,0.0,1,1.0,0
4,6,21,4,0,6,1,1.0,79,0.666666667,0.444444444,18.0,6,1.75,0
0,0,0,0,0,0,0,2.0,8,0.0,0.0,0.0,0,0.0,0
9,3,18,16,0,3,8,0.375,88,1.0,0.37777777799999995,8.666666667000001,2,1.2222,0
4,26,52,4,0,26,2,1.0,229,0.333333333,0.444444444,55.5,10,2.75,1
4,5,17,4,0,5,1,1.0,84,0.666666667,0.444444444,19.25,5,1.5,0
5,19,63,10,0,19,2,1.25,301,1.0,0.4,59.0,4,2.8,0
3,18,38,3,0,18,2,1.0,134,0.0,0.41666666700000005,43.33333333,6,2.3333,0
3,7,14,3,0,7,2,2.0,38,0.0,0.666666667,11.66666667,1,0.6667,0
12,26,20,66,21,5,11,2.0,107,0.0,0.375,7.916666667,1,0.9167,0
2,1,5,1,0,1,2,2.0,26,1.0,0.833333333,11.5,3,1.5,0
0,0,0,0,0,0,0,2.0,2,0.0,0.0,0.0,0,0.0,0
2,18,21,1,0,18,2,2.0,51,0.0,0.666666667,24.5,2,1.0,0
2,11,18,1,0,11,2,2.0,56,0.0,0.666666667,27.0,1,0.5,0
2,8,12,1,0,8,2,2.0,36,0.0,0.666666667,17.0,1,0.5,0
4,12,7,6,11,1,4,1.333333333,22,1.0,0.625,4.25,1,0.25,0
4,7,4,6,5,2,4,2.0,4,0.0,0.5,0.0,1,1.0,0
3,9,12,1,2,7,2,0.666666667,57,0.666666667,0.5555555560000001,17.0,2,1.0,0
3,15,22,3,0,15,3,2.0,61,0.0,0.666666667,19.33333333,3,1.3333,0
2,3,10,1,0,3,2,2.0,37,0.0,0.666666667,17.5,4,2.0,0
1,1,2,0,0,1,1,2.0,4,0.0,1.0,3.0,0,0.0,0
3,8,15,3,0,8,3,2.0,48,0.0,0.7777777779999999,15.0,1,0.6667,0
0,0,0,0,0,0,0,2.0,2,0.0,0.0,0.0,0,0.0,0
6,53,6,15,45,8,6,2.0,6,0.0,0.604166667,0.0,1,1.0,1
2,1,6,1,0,1,2,2.0,27,1.0,0.833333333,12.0,3,1.5,0
8,10,26,28,1,9,3,1.142857143,121,0.0,0.41666666700000005,13.375,3,1.375,0
2,7,11,1,0,7,2,2.0,31,0.0,0.75,14.5,1,0.5,0
11,28,47,51,5,23,2,0.9,217,1.0,0.381818182,18.54545455,5,1.7273,2
1,7,1,0,5,2,1,2.0,1,0.0,1.0,0.0,1,1.0,0
1,1,1,0,1,0,1,2.0,1,0.0,1.0,0.0,1,1.0,1
10,28,26,13,22,7,9,0.703703704,119,0.666666667,0.4,10.6,3,1.4,0
3,8,11,3,0,8,1,1.5,48,1.0,0.5,14.66666667,3,1.3333,0
4,58,4,6,56,2,4,2.0,4,0.0,0.5,0.0,1,1.0,0
6,13,26,0,10,3,5,0.8,214,0.25,0.666666667,34.0,3,1.8333,0
14,4,14,91,4,0,14,2.0,14,0.0,1.0,0.0,1,1.0,0
2,13,25,1,0,13,2,2.0,118,0.0,0.666666667,58.0,8,4.0,0
18,164,18,153,155,11,18,2.0,18,0.0,0.37037037,0.0,1,1.0,0
3,2,4,0,2,0,3,0.5,20,1.0,0.666666667,5.0,1,0.6667,0
0,0,0,0,0,0,0,2.0,13,0.0,0.0,0.0,0,0.0,0
2,11,20,1,0,11,2,2.0,60,0.0,0.666666667,29.0,4,2.0,0
1,4,1,0,4,0,1,2.0,1,0.0,1.0,0.0,1,1.0,0
2,7,11,1,2,5,2,2.0,29,0.0,0.666666667,13.5,1,0.5,0
3,4,6,3,0,4,2,1.5,28,1.0,0.5555555560000001,8.0,3,1.3333,0
2,6,2,1,5,1,2,2.0,2,0.0,0.75,0.0,1,1.0,0
3,3,5,1,1,2,3,0.0,36,1.0,0.833333333,10.66666667,6,2.3333,0
2,13,30,0,1,12,1,1.6,172,0.6,0.75,82.5,9,4.5,0
2,14,21,1,0,14,2,2.0,59,0.0,0.666666667,28.5,4,2.0,0
3,10,18,3,0,10,1,1.0,55,0.0,0.5,17.0,2,1.0,0
5,5,19,6,1,4,1,0.95,107,0.8,0.5,19.4,4,1.4,0
6,7,21,5,0,7,6,0.8,134,1.0,0.36666666700000006,20.66666667,4,2.0,0
7,23,42,21,5,21,1,2.0,319,0.0,0.380952381,44.57142857,15,3.2857,0
22,29,100,191,1,28,2,0.855238095,1231,0.8,0.176136364,53.81818182,14,3.0455,1
11,13,83,53,2,12,3,1.066666667,515,0.5,0.363636364,45.27272727,17,3.9091,0
2,7,17,1,0,7,2,2.0,150,0.0,0.75,74.0,14,7.0,0
2,7,14,1,0,7,2,2.0,43,0.0,0.666666667,20.5,1,0.5,0
3,6,9,1,0,6,2,0.5,31,1.0,0.5,9.0,2,1.0,0
2,2,5,1,0,2,1,2.0,30,1.0,0.75,13.5,5,2.5,0
4,22,42,4,0,22,2,1.083333333,174,0.25,0.444444444,41.5,9,2.5,1
2,5,6,1,0,5,1,2.0,25,1.0,0.75,11.0,4,2.0,1
2,6,2,1,6,0,2,2.0,7,0.0,0.75,0.0,1,1.0,0
20,12,35,164,5,7,12,0.855263158,196,1.0,0.25,8.6,3,1.15,0
18,40,96,129,3,38,6,0.882352941,487,0.5,0.218487395,25.83333333,8,1.7222,0
0,0,0,0,0,0,0,2.0,6,0.0,0.0,0.0,0,0.0,0
2,4,4,1,0,4,1,2.0,18,0.0,0.75,8.0,3,1.5,0
2,4,7,1,0,4,2,2.0,50,0.0,0.75,24.0,7,3.5,0
1,1,2,0,0,1,1,2.0,4,0.0,1.0,3.0,0,0.0,1
4,4,13,4,2,2,1,0.833333333,49,0.5,0.333333333,10.75,3,1.0,0
23,19,73,73,1,19,20,0.795454545,1040,0.5,0.30909090899999997,44.13043478,11,2.4348,0
2,4,4,1,0,4,1,2.0,12,0.0,0.75,5.0,1,0.5,0
5,9,21,10,4,8,1,2.0,75,0.0,0.533333333,14.0,1,0.8,0
3,4,3,3,3,1,3,2.0,3,0.0,0.666666667,0.0,1,1.0,0
2,23,29,1,1,22,2,2.0,93,0.0,0.666666667,45.5,4,2.0,0
2,2,6,1,0,2,1,2.0,19,1.0,0.75,8.0,1,0.5,0
1,1,3,0,0,1,0,2.0,157,0.0,0.0,115.0,0,0.0,0
0,0,0,0,0,0,0,2.0,7,0.0,0.0,0.0,0,0.0,0
8,4,16,28,3,1,8,1.142857143,53,1.0,0.7,5.5,0,0.0,0
6,9,20,15,0,9,3,2.0,80,0.0,0.333333333,12.33333333,4,1.6667,0
4,12,14,4,2,10,3,0.444444444,63,0.666666667,0.375,14.0,2,1.0,0
2,13,21,1,0,13,2,2.0,59,0.0,1.0,28.5,3,1.5,0
4,6,6,4,6,0,1,0.333333333,27,1.0,0.333333333,5.5,1,0.5,0
2,5,8,1,0,5,1,2.0,19,0.0,0.5,8.5,1,0.5,0
10,12,17,33,3,9,1,0.833333333,230,0.0,0.28,21.8,15,3.2,0
